File, Line, Error
memory_leak.c , 504 , "pointer `memory_leak_0018dst` last assigned on line 501 could be null and is dereferenced at line 504, column 8"
memory_leak.c , 46 , "pointer `ptr` last assigned on line 42 could be null and is dereferenced at line 46, column 3"
memory_leak.c , 74 , " memory dynamically allocated to `str1` by call to `memory_leak_003_func_001()` at line 72, column 2 is not reachable after line 74, column 1"
memory_leak.c , 73 , "pointer `str1` last assigned on line 72 could be null and is dereferenced by call to `strcpy()` at line 73, column 2"
memory_leak.c , 212 , " memory dynamically allocated to `p` by call to `malloc()` at line 212, column 17 is not reachable after line 212, column 2"
memory_leak.c , 228 , " memory dynamically allocated to `p` by call to `malloc()` at line 228, column 18 is not reachable after line 228, column 2"
null_pointer.c , 23 , "pointer `p` last assigned on line 22 could be null and is dereferenced at line 23, column 2"
null_pointer.c , 34 , "pointer `p` last assigned on line 32 could be null and is dereferenced at line 34, column 8"
null_pointer.c , 47 , "pointer `*pp` last assigned on line 45 could be null and is dereferenced at line 47, column 2"
null_pointer.c , 63 , "pointer `p` last assigned on line 62 could be null and is dereferenced at line 63, column 2"
null_pointer.c , 94 , "pointer `p` last assigned on line 93 could be null and is dereferenced at line 94, column 2"
null_pointer.c , 133 , "pointer `p` last assigned on line 132 could be null and is dereferenced at line 133, column 2"
null_pointer.c , 147 , "pointer `null` could be null and is dereferenced by call to `null_pointer_009_func_001()` at line 147, column 2"
null_pointer.c , 159 , "pointer `p1` last assigned on line 158 could be null and is dereferenced at line 159, column 2"
null_pointer.c , 173 , "pointer `p2` last assigned on line 172 could be null and is dereferenced at line 173, column 2"
null_pointer.c , 180 , "pointer `p` last assigned on line 179 could be null and is dereferenced at line 180, column 2"
null_pointer.c , 196 , "pointer `p` last assigned on line 191 could be null and is dereferenced at line 196, column 2"
null_pointer.c , 213 , "pointer `p` last assigned on line 212 could be null and is dereferenced at line 213, column 2"
null_pointer.c , 238 , "pointer `null_pointer_015_gbl_ptr` last assigned on line 237 could be null and is dereferenced by call to `strcpy()` at line 238, column 2"
null_pointer.c , 264 , "pointer `null_pointer_016_gbl_doubleptr` last assigned on line 260 could be null and is dereferenced at line 264, column 3"
null_pointer.c , 334 , "pointer `null_pointer_017dst` last assigned on line 331 could be null and is dereferenced at line 334, column 14"
null_pointer.c , 321 , "pointer `null_pointer_017dst` last assigned on line 318 could be null and is dereferenced at line 321, column 8"
pow_related_errors.c , 154 , "pointer `newarr` last assigned on line 151 could be null and is dereferenced at line 154, column 2"
pow_related_errors.c , 155 , "pointer `ptr_newarr` last assigned on line 152 could be null and is dereferenced at line 155, column 2"
race_condition.c , 91 , "pointer `ptr` last assigned on line 90 could be null and is dereferenced by call to `memcpy()` at line 91, column 6"
uninit_memory_access.c , 74 , "pointer `*ptr` last assigned on line 68 could be null and is dereferenced at line 74, column 21"
uninit_memory_access.c , 128 , " memory dynamically allocated to `str1` by call to `calloc()` at line 125, column 27 is not reachable after line 128, column 5"
uninit_memory_access.c , 200 , "pointer `s` last assigned on line 199 could be null and is dereferenced at line 200, column 9"
uninit_memory_access.c , 224 , "pointer `uninit_memory_access_009_doubleptr_gbl` last assigned on line 220 could be null and is dereferenced at line 224, column 3"
uninit_memory_access.c , 363 , "pointer `s1` last assigned on line 362 could be null and is dereferenced at line 363, column 3"
uninit_memory_access.c , 404 , "pointer `u` last assigned on line 403 could be null and is dereferenced at line 404, column 4"
uninit_memory_access.c , 398 , "pointer `u` last assigned on line 397 could be null and is dereferenced at line 398, column 4"
uninit_memory_access.c , 392 , "pointer `u` last assigned on line 391 could be null and is dereferenced at line 392, column 4"
uninit_memory_access.c , 435 , "pointer `p` last assigned on line 434 could be null and is dereferenced by call to `memcpy()` at line 435, column 2"
uninit_pointer.c , 125 , " memory dynamically allocated to `buf1` by call to `strdup()` at line 120, column 20 is not reachable after line 125, column 22"
uninit_pointer.c , 125 , " memory dynamically allocated to `buf1` by call to `strdup()` at line 120, column 20 is not reachable after line 125, column 22"
uninit_pointer.c , 125 , " memory dynamically allocated to `buf1` by call to `strdup()` at line 120, column 20 is not reachable after line 125, column 22"
uninit_pointer.c , 229 , " memory dynamically allocated to `ptr` by call to `malloc()` at line 215, column 27 is not reachable after line 229, column 20"
uninit_pointer.c , 268 , "pointer `ptr` last assigned on line 264 could be null and is dereferenced at line 268, column 4"
uninit_pointer.c , 399 , " memory dynamically allocated to `s` by call to `malloc()` at line 393, column 18 is not reachable after line 399, column 5"
uninit_pointer.c , 406 , "pointer `s` last assigned on line 393 could be null and is dereferenced by call to `strcpy()` at line 406, column 9"
uninit_pointer.c , 383 , "pointer `uninit_pointer_016_gbl_doubleptr` last assigned on line 380 could be null and is dereferenced at line 383, column 7"
uninit_pointer.c , 385 , "pointer `*uninit_pointer_016_gbl_doubleptr[i]` last assigned on line 383 could be null and is dereferenced by call to `strcpy()` at line 385, column 10"
wrong_arguments_func_pointer.c , 225 , "pointer `str3` last assigned on line 221 could be null and is dereferenced by call to `wrong_arguments_func_pointer_009_func_001()` at line 225, column 8"
wrong_arguments_func_pointer.c , 357 , " memory dynamically allocated to `st1` by call to `malloc()` at line 349, column 50 is not reachable after line 357, column 2"
wrong_arguments_func_pointer.c , 451 , "pointer `wrong_arguments_func_pointer_015_dst1_gbl` last assigned on line 448 could be null and is dereferenced at line 451, column 6"
wrong_arguments_func_pointer.c , 593 , "pointer `st1` last assigned on line 592 could be null and is dereferenced by call to `memset()` at line 593, column 5"
wrong_arguments_func_pointer.c , 600 , " memory dynamically allocated to `st1` by call to `malloc()` at line 592, column 50 is not reachable after line 600, column 2"
zero_division.c , 236 , "pointer `zero_division_016_gbl_divisor` last assigned on line 235 could be null and is dereferenced at line 236, column 2"
