File, Line, Error
data_overflow.c , 327 ,  Function exported but not used outside data_overflow:
data_overflow.c , 337 ,  Definition of data_overflow_024
data_overflow.c , 343 ,  Function exported but not used outside data_overflow:
data_overflow.c , 353 ,  Definition of data_overflow_025
ptr_subtraction.c , 23 ,  Assignment of intptr_t to int: sink = offset
ptr_subtraction.c , 17 ,  Function exported but not used outside ptr_subtraction:
ptr_subtraction.c , 24 ,  Definition of ptr_subtraction_001
ptr_subtraction.c , 30 ,  Function exported but not used outside ptr_subtraction:
ptr_subtraction.c , 36 ,  Definition of ptr_subtraction_002
not_return.c , 24 ,  Path with no return in function declared to return int
not_return.c , 50 ,  Path with no return in function declared to return int
not_return.c , 55 ,  Argument 1 modifies internal state, used by argument 2
not_return.c , 55 ,  Argument 2 modifies internal state, used by argument 1
not_return.c , 76 ,  Path with no return in function declared to return int
not_return.c , 99 ,  Path with no return in function declared to return int
not_return.c , 18 ,  Function exported but not used outside not_return:
not_return.c , 24 ,  Definition of not_return_001_func_001
not_return.c , 26 ,  Function exported but not used outside not_return:
not_return.c , 31 ,  Definition of not_return_001
not_return.c , 37 ,  Function exported but not used outside not_return:
not_return.c , 50 ,  Definition of not_return_002_func_001
not_return.c , 52 ,  Function exported but not used outside not_return:
not_return.c , 57 ,  Definition of not_return_002
not_return.c , 63 ,  Function exported but not used outside not_return:
not_return.c , 76 ,  Definition of not_return_003_func_001
not_return.c , 78 ,  Function exported but not used outside not_return:
not_return.c , 83 ,  Definition of not_return_003
not_return.c , 89 ,  Function exported but not used outside not_return:
not_return.c , 99 ,  Definition of not_return_004_func_001
not_return.c , 101 ,  Function exported but not used outside not_return:
not_return.c , 106 ,  Definition of not_return_004
sign_conv.c , 21 ,  Variable a initialized to type int, expects unsigned char:
sign_conv.c , 23 ,  Assignment of unsigned char to char: ret = a
sign_conv.c , 24 ,  Assignment of char to int: sink = ret
sign_conv.c , 35 ,  Assignment of unsigned short int to short int: ret = a
sign_conv.c , 47 ,  Assignment of unsigned int to int: ret = a
sign_conv.c , 59 ,  Assignment of unsigned long int to long int: ret = a
sign_conv.c , 60 ,  Assignment of long int to int: sink = ret
sign_conv.c , 69 ,  Variable a initialized to type int, expects char: -1
sign_conv.c , 71 ,  Assignment of char to unsigned char: ret = a
sign_conv.c , 72 ,  Assignment of unsigned char to int: sink = ret
sign_conv.c , 83 ,  Assignment of short int to unsigned short int: ret = a
sign_conv.c , 84 ,  Assignment of unsigned short int to int: sink = ret
sign_conv.c , 95 ,  Assignment of int to unsigned int: ret = a
sign_conv.c , 96 ,  Assignment of unsigned int to int: sink = ret
sign_conv.c , 107 ,  Assignment of long int to unsigned long int: ret = a
sign_conv.c , 108 ,  Assignment of unsigned long int to int: sink = ret
sign_conv.c , 124 ,  Assignment of unsigned int to int: s.ret = s.a
sign_conv.c , 140 ,  Assignment of int to unsigned int: s.ret = s.a
sign_conv.c , 150 ,  Assignment of int to unsigned int: ret = -1
sign_conv.c , 151 ,  Assignment of unsigned int to int: sink = ret
sign_conv.c , 167 ,  Assignment of int to unsigned int: ret = a
sign_conv.c , 168 ,  Assignment of unsigned int to int: sink = ret
sign_conv.c , 179 ,  Assignment of int to unsigned int: ret = (5 * a) + 4
sign_conv.c , 180 ,  Assignment of unsigned int to int: sink = ret
sign_conv.c , 191 ,  Assignment of int to unsigned int: ret = (a * a) - 5
sign_conv.c , 192 ,  Assignment of unsigned int to int: sink = ret
sign_conv.c , 207 ,  Assignment of int to unsigned int:
sign_conv.c , 217 ,  Assignment of int to unsigned int: sign_conv_016_gbl_ret = a
sign_conv.c , 233 ,  Assignment of int to unsigned int:
sign_conv.c , 246 ,  Assignment of int to unsigned int: ret = a1
sign_conv.c , 247 ,  Assignment of unsigned int to int: sink = ret
sign_conv.c , 262 ,  Assignment of int to unsigned int: ret = a2
sign_conv.c , 263 ,  Assignment of unsigned int to int: sink = ret
sign_conv.c , 19 ,  Function exported but not used outside sign_conv:
sign_conv.c , 25 ,  Definition of sign_conv_001
sign_conv.c , 31 ,  Function exported but not used outside sign_conv:
sign_conv.c , 37 ,  Definition of sign_conv_002
sign_conv.c , 43 ,  Function exported but not used outside sign_conv:
sign_conv.c , 49 ,  Definition of sign_conv_003
sign_conv.c , 55 ,  Function exported but not used outside sign_conv:
sign_conv.c , 61 ,  Definition of sign_conv_004
sign_conv.c , 67 ,  Function exported but not used outside sign_conv:
sign_conv.c , 73 ,  Definition of sign_conv_005
sign_conv.c , 79 ,  Function exported but not used outside sign_conv:
sign_conv.c , 85 ,  Definition of sign_conv_006
sign_conv.c , 91 ,  Function exported but not used outside sign_conv:
sign_conv.c , 97 ,  Definition of sign_conv_007
sign_conv.c , 103 ,  Function exported but not used outside sign_conv:
sign_conv.c , 109 ,  Definition of sign_conv_008
sign_conv.c , 120 ,  Function exported but not used outside sign_conv:
sign_conv.c , 125 ,  Definition of sign_conv_009
sign_conv.c , 136 ,  Function exported but not used outside sign_conv:
sign_conv.c , 141 ,  Definition of sign_conv_010
sign_conv.c , 147 ,  Function exported but not used outside sign_conv:
sign_conv.c , 152 ,  Definition of sign_conv_011
sign_conv.c , 158 ,  Function exported but not used outside sign_conv:
sign_conv.c , 169 ,  Definition of sign_conv_012
sign_conv.c , 175 ,  Function exported but not used outside sign_conv:
sign_conv.c , 181 ,  Definition of sign_conv_013
sign_conv.c , 187 ,  Function exported but not used outside sign_conv:
sign_conv.c , 193 ,  Definition of sign_conv_014
sign_conv.c , 199 ,  Variable exported but not used outside sign_conv:
sign_conv.c , 200 ,  Function exported but not used outside sign_conv:
sign_conv.c , 203 ,  Definition of sign_conv_015_func_001
sign_conv.c , 205 ,  Function exported but not used outside sign_conv:
sign_conv.c , 208 ,  Definition of sign_conv_015
sign_conv.c , 214 ,  Variable exported but not used outside sign_conv:
sign_conv.c , 215 ,  Function exported but not used outside sign_conv:
sign_conv.c , 218 ,  Definition of sign_conv_016_func_001
sign_conv.c , 220 ,  Function exported but not used outside sign_conv:
sign_conv.c , 223 ,  Definition of sign_conv_016
sign_conv.c , 229 ,  Variable exported but not used outside sign_conv:
sign_conv.c , 230 ,  Variable exported but not used outside sign_conv:
sign_conv.c , 231 ,  Function exported but not used outside sign_conv:
sign_conv.c , 234 ,  Definition of sign_conv_017
sign_conv.c , 240 ,  Function exported but not used outside sign_conv:
sign_conv.c , 248 ,  Definition of sign_conv_018
sign_conv.c , 254 ,  Function exported but not used outside sign_conv:
sign_conv.c , 264 ,  Definition of sign_conv_019
buffer_overrun_dynamic.c , 27 ,  Assignment of int to char: buf[i] = 1
buffer_overrun_dynamic.c , 146 ,  Index of possibly null pointer buf: buf
buffer_overrun_dynamic.c , 142 ,  Storage buf may become null
buffer_overrun_dynamic.c , 170 ,  Storage buf1 reachable from initial value is
buffer_overrun_dynamic.c , 165 ,  Fresh storage buf1 created
buffer_overrun_dynamic.c , 170 ,  Storage buf2 reachable from initial value is
buffer_overrun_dynamic.c , 166 ,  Fresh storage buf2 created
buffer_overrun_dynamic.c , 170 ,  Storage buf3 reachable from initial value is
buffer_overrun_dynamic.c , 167 ,  Fresh storage buf3 created
buffer_overrun_dynamic.c , 170 ,  Storage buf4 reachable from initial value is
buffer_overrun_dynamic.c , 168 ,  Fresh storage buf4 created
buffer_overrun_dynamic.c , 170 ,  Storage buf5 reachable from initial value is
buffer_overrun_dynamic.c , 169 ,  Fresh storage buf5 created
buffer_overrun_dynamic.c , 442 ,  Possibly null storage buf passed as non-null
buffer_overrun_dynamic.c , 440 ,  Storage buf may become null
buffer_overrun_dynamic.c , 496 ,  Assignment of int to char: *(p + 30) = 1
buffer_overrun_dynamic.c , 527 ,  Test expression for while not boolean, type
buffer_overrun_dynamic.c , 551 ,  Index of possibly null pointer doubleptr:
buffer_overrun_dynamic.c , 547 ,  Storage doubleptr may become null
buffer_overrun_dynamic.c , 559 ,  Index of possibly null pointer doubleptr[]:
buffer_overrun_dynamic.c , 551 ,  Storage doubleptr[] may become null
buffer_overrun_dynamic.c , 19 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 31 ,  Definition of dynamic_buffer_overrun_001
buffer_overrun_dynamic.c , 37 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 45 ,  Definition of dynamic_buffer_overrun_002
buffer_overrun_dynamic.c , 51 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 66 ,  Definition of dynamic_buffer_overrun_003
buffer_overrun_dynamic.c , 72 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 80 ,  Definition of dynamic_buffer_overrun_004
buffer_overrun_dynamic.c , 86 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 98 ,  Definition of dynamic_buffer_overrun_005
buffer_overrun_dynamic.c , 104 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 116 ,  Definition of dynamic_buffer_overrun_006
buffer_overrun_dynamic.c , 122 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 134 ,  Definition of dynamic_buffer_overrun_007
buffer_overrun_dynamic.c , 140 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 157 ,  Definition of dynamic_buffer_overrun_008
buffer_overrun_dynamic.c , 163 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 181 ,  Definition of dynamic_buffer_overrun_009
buffer_overrun_dynamic.c , 193 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 201 ,  Definition of dynamic_buffer_overrun_010
buffer_overrun_dynamic.c , 213 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 221 ,  Definition of dynamic_buffer_overrun_011
buffer_overrun_dynamic.c , 227 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 236 ,  Definition of dynamic_buffer_overrun_012
buffer_overrun_dynamic.c , 242 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 251 ,  Definition of dynamic_buffer_overrun_013
buffer_overrun_dynamic.c , 257 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 266 ,  Definition of dynamic_buffer_overrun_014
buffer_overrun_dynamic.c , 272 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 281 ,  Definition of dynamic_buffer_overrun_015
buffer_overrun_dynamic.c , 288 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 291 ,  Definition of dynamic_buffer_overrun_016_func
buffer_overrun_dynamic.c , 293 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 301 ,  Definition of dynamic_buffer_overrun_016
buffer_overrun_dynamic.c , 307 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 315 ,  Definition of dynamic_buffer_overrun_017_func
buffer_overrun_dynamic.c , 317 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 320 ,  Definition of dynamic_buffer_overrun_017
buffer_overrun_dynamic.c , 326 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 336 ,  Definition of dynamic_buffer_overrun_018
buffer_overrun_dynamic.c , 342 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 353 ,  Definition of dynamic_buffer_overrun_019
buffer_overrun_dynamic.c , 359 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 372 ,  Definition of dynamic_buffer_overrun_020
buffer_overrun_dynamic.c , 378 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 390 ,  Definition of dynamic_buffer_overrun_021
buffer_overrun_dynamic.c , 396 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 406 ,  Definition of dynamic_buffer_overrun_022
buffer_overrun_dynamic.c , 412 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 427 ,  Definition of dynamic_buffer_overrun_023
buffer_overrun_dynamic.c , 433 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 436 ,  Definition of dynamic_buffer_overrun_024_func
buffer_overrun_dynamic.c , 438 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 447 ,  Definition of dynamic_buffer_overrun_024
buffer_overrun_dynamic.c , 454 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 466 ,  Definition of dynamic_buffer_overrun_025
buffer_overrun_dynamic.c , 473 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 483 ,  Definition of dynamic_buffer_overrun_026
buffer_overrun_dynamic.c , 489 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 499 ,  Definition of dynamic_buffer_overrun_027
buffer_overrun_dynamic.c , 505 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 517 ,  Definition of dynamic_buffer_overrun_028
buffer_overrun_dynamic.c , 523 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 537 ,  Definition of dynamic_buffer_overrun_029
buffer_overrun_dynamic.c , 544 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 564 ,  Definition of dynamic_buffer_overrun_030
buffer_overrun_dynamic.c , 570 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 586 ,  Definition of dynamic_buffer_overrun_031
buffer_overrun_dynamic.c , 599 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 611 ,  Definition of dynamic_buffer_overrun_032
uninit_pointer.c , 30 ,  Variable p used before definition
uninit_pointer.c , 27 ,  Variable a declared but not used
uninit_pointer.c , 41 ,  Variable p used before definition
uninit_pointer.c , 39 ,  Variable a declared but not used
uninit_pointer.c , 55 ,  Value *pp used before definition
uninit_pointer.c , 52 ,  Variable a declared but not used
uninit_pointer.c , 62 ,  Parameter p not used
uninit_pointer.c , 71 ,  Variable p used before definition
uninit_pointer.c , 69 ,  Variable a declared but not used
data_lost.c , 22 ,  Assignment of short int to char: ret = a
data_lost.c , 23 ,  Assignment of char to int: sink = ret
data_lost.c , 34 ,  Assignment of int to short int: ret = a
data_lost.c , 46 ,  Assignment of long int to short int: ret = a
data_lost.c , 58 ,  Assignment of float to int: ret = a
data_lost.c , 70 ,  Assignment of float to long int: ret = a
data_lost.c , 71 ,  Assignment of long int to int: sink = ret
data_lost.c , 82 ,  Assignment of double to float: ret = a
data_lost.c , 83 ,  Assignment of float to int: sink = ret
data_lost.c , 94 ,  Assignment of unsigned short int to unsigned char: ret = a
data_lost.c , 95 ,  Assignment of unsigned char to int: sink = ret
data_lost.c , 106 ,  Assignment of unsigned int to unsigned short int: ret = a
data_lost.c , 107 ,  Assignment of unsigned short int to int: sink = ret
data_lost.c , 118 ,  Assignment of unsigned long int to unsigned short int:
data_lost.c , 119 ,  Assignment of unsigned short int to int: sink = ret
data_lost.c , 158 ,  Assignment of int to short int: ret = a
data_lost.c , 170 ,  Assignment of int to short int: ret = (254 * a) + 2
data_lost.c , 182 ,  Assignment of int to short int: ret = (a * a) + 7
data_lost.c , 198 ,  Assignment of int to short int:
data_lost.c , 209 ,  Assignment of int to short int: ret = a
data_lost.c , 226 ,  Assignment of int to short int: ret = buf[3]
data_lost.c , 240 ,  Assignment of int to short int: ret = a1
data_lost.c , 256 ,  Assignment of int to short int: ret = a2
data_lost.c , 18 ,  Function exported but not used outside data_lost:
data_lost.c , 24 ,  Definition of data_lost_001
data_lost.c , 30 ,  Function exported but not used outside data_lost:
data_lost.c , 36 ,  Definition of data_lost_002
data_lost.c , 42 ,  Function exported but not used outside data_lost:
data_lost.c , 48 ,  Definition of data_lost_003
data_lost.c , 54 ,  Function exported but not used outside data_lost:
data_lost.c , 60 ,  Definition of data_lost_004
data_lost.c , 66 ,  Function exported but not used outside data_lost:
data_lost.c , 72 ,  Definition of data_lost_005
data_lost.c , 78 ,  Function exported but not used outside data_lost:
data_lost.c , 84 ,  Definition of data_lost_006
data_lost.c , 90 ,  Function exported but not used outside data_lost:
data_lost.c , 96 ,  Definition of data_lost_007
data_lost.c , 102 ,  Function exported but not used outside data_lost:
data_lost.c , 108 ,  Definition of data_lost_008
data_lost.c , 114 ,  Function exported but not used outside data_lost:
data_lost.c , 120 ,  Definition of data_lost_009
data_lost.c , 131 ,  Function exported but not used outside data_lost:
data_lost.c , 136 ,  Definition of data_lost_010
data_lost.c , 142 ,  Function exported but not used outside data_lost:
