File, Line, Error
buffer_overrun_dynamic.c , 166 ,  Fresh storage buf3 created
buffer_overrun_dynamic.c , 169 ,  Storage buf4 reachable from initial value is
buffer_overrun_dynamic.c , 167 ,  Fresh storage buf4 created
buffer_overrun_dynamic.c , 169 ,  Storage buf5 reachable from initial value is
buffer_overrun_dynamic.c , 168 ,  Fresh storage buf5 created
buffer_overrun_dynamic.c , 441 ,  Possibly null storage buf passed as non-null
buffer_overrun_dynamic.c , 439 ,  Storage buf may become null
buffer_overrun_dynamic.c , 495 ,  Assignment of int to char: *(p + 1) = 1
buffer_overrun_dynamic.c , 526 ,  Test expression for while not boolean, type
buffer_overrun_dynamic.c , 550 ,  Index of possibly null pointer doubleptr:
buffer_overrun_dynamic.c , 546 ,  Storage doubleptr may become null
buffer_overrun_dynamic.c , 558 ,  Index of possibly null pointer doubleptr[]:
buffer_overrun_dynamic.c , 550 ,  Storage doubleptr[] may become null
buffer_overrun_dynamic.c , 607 ,  Assignment of char to int:
buffer_overrun_dynamic.c , 18 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 30 ,  Definition of dynamic_buffer_overrun_001
buffer_overrun_dynamic.c , 36 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 44 ,  Definition of dynamic_buffer_overrun_002
buffer_overrun_dynamic.c , 50 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 65 ,  Definition of dynamic_buffer_overrun_003
buffer_overrun_dynamic.c , 71 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 79 ,  Definition of dynamic_buffer_overrun_004
buffer_overrun_dynamic.c , 85 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 97 ,  Definition of dynamic_buffer_overrun_005
buffer_overrun_dynamic.c , 103 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 115 ,  Definition of dynamic_buffer_overrun_006
buffer_overrun_dynamic.c , 121 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 133 ,  Definition of dynamic_buffer_overrun_007
buffer_overrun_dynamic.c , 139 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 156 ,  Definition of dynamic_buffer_overrun_008
buffer_overrun_dynamic.c , 162 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 180 ,  Definition of dynamic_buffer_overrun_009
buffer_overrun_dynamic.c , 192 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 200 ,  Definition of dynamic_buffer_overrun_010
buffer_overrun_dynamic.c , 212 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 220 ,  Definition of dynamic_buffer_overrun_011
buffer_overrun_dynamic.c , 226 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 235 ,  Definition of dynamic_buffer_overrun_012
buffer_overrun_dynamic.c , 241 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 250 ,  Definition of dynamic_buffer_overrun_013
buffer_overrun_dynamic.c , 256 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 265 ,  Definition of dynamic_buffer_overrun_014
buffer_overrun_dynamic.c , 271 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 280 ,  Definition of dynamic_buffer_overrun_015
buffer_overrun_dynamic.c , 287 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 290 ,  Definition of dynamic_buffer_overrun_016_func
buffer_overrun_dynamic.c , 292 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 300 ,  Definition of dynamic_buffer_overrun_016
buffer_overrun_dynamic.c , 306 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 314 ,  Definition of dynamic_buffer_overrun_017_func
buffer_overrun_dynamic.c , 316 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 319 ,  Definition of dynamic_buffer_overrun_017
buffer_overrun_dynamic.c , 325 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 335 ,  Definition of dynamic_buffer_overrun_018
buffer_overrun_dynamic.c , 341 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 352 ,  Definition of dynamic_buffer_overrun_019
buffer_overrun_dynamic.c , 358 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 371 ,  Definition of dynamic_buffer_overrun_020
buffer_overrun_dynamic.c , 377 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 389 ,  Definition of dynamic_buffer_overrun_021
buffer_overrun_dynamic.c , 395 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 405 ,  Definition of dynamic_buffer_overrun_022
buffer_overrun_dynamic.c , 411 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 426 ,  Definition of dynamic_buffer_overrun_023
buffer_overrun_dynamic.c , 432 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 435 ,  Definition of dynamic_buffer_overrun_024_func
buffer_overrun_dynamic.c , 437 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 446 ,  Definition of dynamic_buffer_overrun_024
buffer_overrun_dynamic.c , 453 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 465 ,  Definition of dynamic_buffer_overrun_025
buffer_overrun_dynamic.c , 472 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 482 ,  Definition of dynamic_buffer_overrun_026
buffer_overrun_dynamic.c , 488 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 498 ,  Definition of dynamic_buffer_overrun_027
buffer_overrun_dynamic.c , 504 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 516 ,  Definition of dynamic_buffer_overrun_028
buffer_overrun_dynamic.c , 522 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 536 ,  Definition of dynamic_buffer_overrun_029
buffer_overrun_dynamic.c , 543 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 563 ,  Definition of dynamic_buffer_overrun_030
buffer_overrun_dynamic.c , 569 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 585 ,  Definition of dynamic_buffer_overrun_031
buffer_overrun_dynamic.c , 598 ,  Function exported but not used outside
buffer_overrun_dynamic.c , 611 ,  Definition of dynamic_buffer_overrun_032
HeaderFile.h , 18 ,  Variable sink shadows static declaration
data_lost.c , 12 ,  Previous definition of sink: int
data_lost.c , 24 ,  Assignment of short int to char: ret = a
data_lost.c , 25 ,  Assignment of char to int: sink = ret
data_lost.c , 36 ,  Assignment of int to short int: ret = a
data_lost.c , 48 ,  Assignment of long int to short int: ret = a
data_lost.c , 60 ,  Assignment of float to int: ret = a
data_lost.c , 72 ,  Assignment of float to long int: ret = a
data_lost.c , 73 ,  Assignment of long int to int: sink = ret
data_lost.c , 85 ,  Assignment of double to float: ret = a
data_lost.c , 86 ,  Assignment of float to int: sink = ret
data_lost.c , 97 ,  Assignment of unsigned short int to unsigned char: ret = a
data_lost.c , 98 ,  Assignment of unsigned char to int: sink = ret
data_lost.c , 109 ,  Assignment of unsigned int to unsigned short int: ret = a
data_lost.c , 110 ,  Assignment of unsigned short int to int: sink = ret
data_lost.c , 121 ,  Assignment of unsigned long int to unsigned short int:
data_lost.c , 122 ,  Assignment of unsigned short int to int: sink = ret
data_lost.c , 161 ,  Assignment of int to short int: ret = a
data_lost.c , 173 ,  Assignment of int to short int: ret = (254 * a) + 1
data_lost.c , 185 ,  Assignment of int to short int: ret = (a * a) + 6
data_lost.c , 201 ,  Assignment of int to short int:
data_lost.c , 212 ,  Assignment of int to short int: ret = a
data_lost.c , 229 ,  Assignment of int to short int: ret = buf[3]
data_lost.c , 243 ,  Assignment of int to short int: ret = a1
data_lost.c , 259 ,  Assignment of int to short int: ret = a2
data_lost.c , 20 ,  Function exported but not used outside data_lost:
data_lost.c , 26 ,  Definition of data_lost_001
data_lost.c , 32 ,  Function exported but not used outside data_lost:
data_lost.c , 38 ,  Definition of data_lost_002
data_lost.c , 44 ,  Function exported but not used outside data_lost:
data_lost.c , 50 ,  Definition of data_lost_003
data_lost.c , 56 ,  Function exported but not used outside data_lost:
data_lost.c , 62 ,  Definition of data_lost_004
data_lost.c , 68 ,  Function exported but not used outside data_lost:
data_lost.c , 74 ,  Definition of data_lost_005
data_lost.c , 80 ,  Function exported but not used outside data_lost:
data_lost.c , 87 ,  Definition of data_lost_006
data_lost.c , 93 ,  Function exported but not used outside data_lost:
data_lost.c , 99 ,  Definition of data_lost_007
data_lost.c , 105 ,  Function exported but not used outside data_lost:
data_lost.c , 111 ,  Definition of data_lost_008
data_lost.c , 117 ,  Function exported but not used outside data_lost:
data_lost.c , 123 ,  Definition of data_lost_009
data_lost.c , 134 ,  Function exported but not used outside data_lost:
data_lost.c , 139 ,  Definition of data_lost_010
data_lost.c , 145 ,  Function exported but not used outside data_lost:
data_lost.c , 150 ,  Definition of data_lost_011
data_lost.c , 156 ,  Function exported but not used outside data_lost:
data_lost.c , 163 ,  Definition of data_lost_012
data_lost.c , 169 ,  Function exported but not used outside data_lost:
data_lost.c , 175 ,  Definition of data_lost_013
data_lost.c , 181 ,  Function exported but not used outside data_lost:
data_lost.c , 187 ,  Definition of data_lost_014
data_lost.c , 193 ,  Function exported but not used outside data_lost:
data_lost.c , 196 ,  Definition of data_lost_015_func_001
data_lost.c , 198 ,  Function exported but not used outside data_lost:
data_lost.c , 203 ,  Definition of data_lost_015
data_lost.c , 209 ,  Function exported but not used outside data_lost:
data_lost.c , 214 ,  Definition of data_lost_016_func_001
data_lost.c , 216 ,  Function exported but not used outside data_lost:
data_lost.c , 219 ,  Definition of data_lost_016
data_lost.c , 225 ,  Function exported but not used outside data_lost:
data_lost.c , 231 ,  Definition of data_lost_017
data_lost.c , 237 ,  Function exported but not used outside data_lost:
data_lost.c , 245 ,  Definition of data_lost_018
data_lost.c , 251 ,  Function exported but not used outside data_lost:
data_lost.c , 261 ,  Definition of data_lost_019
uninit_memory_access.c , 27 ,  Format argument 1 to printf (%ld) expects long
uninit_memory_access.c , 27 ,  Corresponding format code
uninit_memory_access.c , 129 ,  Possibly null storage str1 passed as non-null
uninit_memory_access.c , 127 ,  Storage str1 may become null
uninit_memory_access.c , 131 ,  Fresh storage str1 not released before return
uninit_memory_access.c , 127 ,  Fresh storage str1 created
uninit_memory_access.c , 178 ,  Passed storage st contains 4 undefined fields:
uninit_memory_access.c , 201 ,  Possibly null storage ret returned as non-null:
uninit_memory_access.c , 195 ,  Storage ret may become null
uninit_memory_access.c , 201 ,  Returned storage *ret contains 2 undefined
uninit_memory_access.c , 236 ,  Index of possibly null pointer
uninit_memory_access.c , 232 ,  Storage uninit_memory_access_009_doubleptr_gbl
uninit_memory_access.c , 242 ,  Index of possibly null pointer
uninit_memory_access.c , 236 ,  Storage uninit_memory_access_009_doubleptr_gbl
uninit_memory_access.c , 245 ,  Storage uninit_memory_access_009_doubleptr_gbl[]
uninit_memory_access.c , 236 ,  Fresh storage uninit_memory_access_009_doublept
uninit_memory_access.c , 263 ,  Unqualified storage uninit_memory_access_009_doub
uninit_memory_access.c , 266 ,  Unqualified storage uninit_memory_access_009_doub
uninit_memory_access.c , 232 ,  Storage uninit_memory_access_009_doubleptr_gbl
uninit_memory_access.c , 269 ,  Function returns with non-null global
uninit_memory_access.c , 267 ,  Storage uninit_memory_access_009_doubleptr_gbl
uninit_memory_access.c , 297 ,  Test expression for if not boolean, type int:
uninit_memory_access.c , 303 ,  Function returns with non-null global
uninit_memory_access.c , 289 ,  Storage uninit_memory_access_010_s_001_arr_gbl
uninit_memory_access.c , 287 ,  Parameter devno not used
