File, Line, Error
null_pointer.c , 94 ,  warning: Dereference of null pointer
null_pointer.c , 117 ,  warning: Dereference of null pointer (loaded from variable 'p')
null_pointer.c , 142 ,  warning: Dereference of null pointer (loaded from variable 'p')
null_pointer.c , 159 ,  warning: Dereference of null pointer (loaded from variable 'p1')
null_pointer.c , 173 ,  warning: Dereference of null pointer (loaded from variable 'p2')
null_pointer.c , 180 ,  warning: Array access (from variable 'p') results in a null pointer dereference
null_pointer.c , 334 ,  warning: Array access (from variable 'null_pointer_017dst') results in a null pointer dereference
_string.h , 83 ,  note: expanded from macro 'strcpy'
st_cross_thread_access.c , 56 ,  warning: Address of stack memory associated with local variable 'arr' is still referred to by the global variable 'st_cross_thread_access_001_glb_ptr' upon returning to the caller.  This will be a dangling reference
st_cross_thread_access.c , 144 ,  warning: Address of stack memory associated with local variable 'arr' is still referred to by the global variable 'st_cross_thread_access_002_glb_ptr' upon returning to the caller.  This will be a dangling reference
st_cross_thread_access.c , 232 ,  warning: Address of stack memory associated with local variable 'fptr' is still referred to by the global variable 'st_cross_thread_access_003_glb_ptr' upon returning to the caller.  This will be a dangling reference
st_cross_thread_access.c , 400 ,  warning: Address of stack memory associated with local variable 'arr1' is still referred to by the global variable 'p' upon returning to the caller.  This will be a dangling reference
