File, Line, Error
buffer_overrun_dynamic.c , 600 , [value] allocating variable __malloc_dynamic_buffer_overrun_032_l600
buffer_overrun_dynamic.c , 605 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 21 , [value] allocating variable __calloc_dynamic_buffer_underrun_001_l21
buffer_underrun_dynamic.c , 25 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 39 , [value] allocating variable __calloc_dynamic_buffer_underrun_002_l39
buffer_underrun_dynamic.c , 53 , [value] allocating variable __calloc_dynamic_buffer_underrun_003_l53
buffer_underrun_dynamic.c , 58 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 74 , [value] allocating variable __calloc_dynamic_buffer_underrun_004_l74
buffer_underrun_dynamic.c , 88 , [value] allocating variable __calloc_dynamic_buffer_underrun_005_l88
buffer_underrun_dynamic.c , 92 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 106 , [value] allocating variable __calloc_dynamic_buffer_underrun_006_l106
buffer_underrun_dynamic.c , 110 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 124 , [value] allocating variable __calloc_dynamic_buffer_underrun_007_l124
buffer_underrun_dynamic.c , 128 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 142 , [value] allocating variable __calloc_dynamic_buffer_underrun_008_l142
buffer_underrun_dynamic.c , 145 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 146 , [value] allocating variable __calloc_dynamic_buffer_underrun_008_l146
buffer_underrun_dynamic.c , 146 , [value] warning: out of bounds write. assert \valid(buf_2 + i);
buffer_underrun_dynamic.c , 148 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 150 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 152 , [value] warning: out of bounds read. assert \valid_read(buf_2 + i);
buffer_underrun_dynamic.c , 152 , [value] warning: out of bounds write. assert \valid(*(buf_2 + i) + j);
buffer_underrun_dynamic.c , 154 , [value] warning: out of bounds read. assert \valid_read(buf_2 + i);
buffer_underrun_dynamic.c , 152 , [value] warning: accessing left-value that contains escaping addresses.
buffer_underrun_dynamic.c , 154 , [value] warning: accessing left-value that contains escaping addresses.
buffer_underrun_dynamic.c , 165 , [value] allocating variable __calloc_dynamic_buffer_underrun_009_l165
buffer_underrun_dynamic.c , 166 , [value] allocating variable __calloc_dynamic_buffer_underrun_009_l166
buffer_underrun_dynamic.c , 167 , [value] allocating variable __calloc_dynamic_buffer_underrun_009_l167
buffer_underrun_dynamic.c , 168 , [value] allocating variable __calloc_dynamic_buffer_underrun_009_l168
buffer_underrun_dynamic.c , 169 , [value] allocating variable __calloc_dynamic_buffer_underrun_009_l169
buffer_underrun_dynamic.c , 172 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 174 , [value] warning: out of bounds write. assert \valid(*(pbuf_0[i]) + j);
buffer_underrun_dynamic.c , 195 , [value] allocating variable __calloc_dynamic_buffer_underrun_010_l195
buffer_underrun_dynamic.c , 215 , [value] allocating variable __calloc_dynamic_buffer_underrun_011_l215
buffer_underrun_dynamic.c , 229 , [value] allocating variable __calloc_dynamic_buffer_underrun_012_l229
buffer_underrun_dynamic.c , 244 , [value] allocating variable __calloc_dynamic_buffer_underrun_013_l244
buffer_underrun_dynamic.c , 260 , [value] allocating variable __calloc_dynamic_buffer_underrun_014_l260
buffer_underrun_dynamic.c , 275 , [value] allocating variable __calloc_dynamic_buffer_underrun_015_l275
buffer_underrun_dynamic.c , 296 , [value] allocating variable __calloc_dynamic_buffer_underrun_016_l296
buffer_underrun_dynamic.c , 310 , [value] allocating variable __calloc_dynamic_buffer_underrun_017_func_001_l310
buffer_underrun_dynamic.c , 329 , [value] allocating variable __calloc_dynamic_buffer_underrun_018_l329
buffer_underrun_dynamic.c , 345 , [value] allocating variable __calloc_dynamic_buffer_underrun_019_l345
buffer_underrun_dynamic.c , 362 , [value] allocating variable __calloc_dynamic_buffer_underrun_020_l362
buffer_underrun_dynamic.c , 381 , [value] allocating variable __calloc_dynamic_buffer_underrun_021_l381
buffer_underrun_dynamic.c , 399 , [value] allocating variable __calloc_dynamic_buffer_underrun_022_l399
buffer_underrun_dynamic.c , 415 , [value] allocating variable __calloc_dynamic_buffer_underrun_023_l415
buffer_underrun_dynamic.c , 421 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 440 , [value] allocating variable __calloc_dynamic_buffer_underrun_024_l440
buffer_underrun_dynamic.c , 455 , [value] allocating variable __calloc_dynamic_buffer_underrun_025_l455
buffer_underrun_dynamic.c , 460 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 475 , [value] allocating variable __calloc_dynamic_buffer_underrun_026_l475
buffer_underrun_dynamic.c , 491 , [value] allocating variable __calloc_dynamic_buffer_underrun_027_l491
buffer_underrun_dynamic.c , 507 , [value] allocating variable __calloc_dynamic_buffer_underrun_028_l507
buffer_underrun_dynamic.c , 508 , [value] allocating variable __calloc_dynamic_buffer_underrun_028_l508
buffer_underrun_dynamic.c , 511 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 513 , [value] warning: out of bounds write. assert \valid(buf1_0 + i);
buffer_underrun_dynamic.c , 515 , [value] warning: out of bounds read. assert \valid_read(buf1_0 + 0);
buffer_underrun_dynamic.c , 515 , [value] warning: out of bounds write. assert \valid(buf2_0 - *(buf1_0 + 0));
buffer_underrun_dynamic.c , 524 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 526 , [value] allocating variable __malloc_dynamic_buffer_underrun_029_l526
buffer_underrun_dynamic.c , 544 , [value] allocating variable __malloc_dynamic_buffer_underrun_030_l544
buffer_underrun_dynamic.c , 546 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 548 , [value] allocating variable __calloc_dynamic_buffer_underrun_030_l548
buffer_underrun_dynamic.c , 548 , [value] warning: out of bounds write. assert \valid(doubleptr + i);
buffer_underrun_dynamic.c , 552 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 554 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 556 , [value] warning: accessing uninitialized left-value. assert \initialized(doubleptr + i);
buffer_underrun_dynamic.c , 556 , [value] warning: out of bounds read. assert \valid_read(doubleptr + i);
buffer_underrun_dynamic.c , 556 , [value] warning: out of bounds write. assert \valid(*(doubleptr + i) + j);
buffer_underrun_dynamic.c , 558 , [value] warning: accessing uninitialized left-value. assert \initialized(doubleptr + i);
buffer_underrun_dynamic.c , 558 , [value] warning: out of bounds read. assert \valid_read(doubleptr + i);
buffer_underrun_dynamic.c , 556 , [value] warning: accessing left-value that contains escaping addresses.
buffer_underrun_dynamic.c , 558 , [value] warning: accessing left-value that contains escaping addresses.
buffer_underrun_dynamic.c , 570 , [value] allocating variable __calloc_dynamic_buffer_underrun_031_l570
buffer_underrun_dynamic.c , 575 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 579 , [value] cannot evaluate ACSL term, unsupported ACSL construct: logic functions or predicates
buffer_underrun_dynamic.c , 597 , [value] allocating variable __calloc_dynamic_buffer_underrun_032_l597
buffer_underrun_dynamic.c , 602 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 614 , [value] allocating variable __calloc_dynamic_buffer_underrun_033_l614
buffer_underrun_dynamic.c , 620 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 643 , [value] allocating variable __malloc_dynamic_buffer_underrun_034_l643
buffer_underrun_dynamic.c , 647 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 654 , [value] cannot evaluate ACSL term, unsupported ACSL construct: logic functions or predicates
buffer_underrun_dynamic.c , 667 , [value] allocating variable __malloc_dynamic_buffer_underrun_035_l667
buffer_underrun_dynamic.c , 669 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 670 , [value] allocating variable __malloc_dynamic_buffer_underrun_035_l670
buffer_underrun_dynamic.c , 670 , [value] warning: out of bounds write. assert \valid(doubleptr + i);
buffer_underrun_dynamic.c , 675 , [value] warning: accessing uninitialized left-value. assert \initialized(doubleptr + loc1);
buffer_underrun_dynamic.c , 675 , [value] warning: out of bounds read. assert \valid_read(doubleptr + loc1);
buffer_underrun_dynamic.c , 675 , [value] warning: out of bounds write. assert \valid(*(doubleptr + loc1) + loc2);
buffer_underrun_dynamic.c , 680 , [value] warning: accessing uninitialized left-value. assert \initialized(doubleptr + 0);
buffer_underrun_dynamic.c , 680 , [value] warning: out of bounds write. assert \valid(*(doubleptr + 0) + loc2);
buffer_underrun_dynamic.c , 681 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 683 , [value] warning: accessing left-value that contains escaping addresses.
buffer_underrun_dynamic.c , 683 , [value] warning: accessing uninitialized left-value. assert \initialized(doubleptr + i);
buffer_underrun_dynamic.c , 697 , [value] allocating variable __malloc_dynamic_buffer_underrun_036_l697
buffer_underrun_dynamic.c , 700 , [value] cannot evaluate ACSL term, unsupported ACSL construct: logic functions or predicates
buffer_underrun_dynamic.c , 714 , [value] allocating variable __malloc_dynamic_buffer_underrun_037_l714
buffer_underrun_dynamic.c , 718 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 720 , [value] allocating variable __malloc_dynamic_buffer_underrun_037_l720
buffer_underrun_dynamic.c , 721 , [value] warning: accessing uninitialized left-value. assert \initialized(doubleptr + i);
buffer_underrun_dynamic.c , 721 , [value] warning: accessing left-value that contains escaping addresses.
buffer_underrun_dynamic.c , 723 , [value] warning: accessing uninitialized left-value. assert \initialized(doubleptr + 0);
buffer_underrun_dynamic.c , 723 , [value] warning: accessing left-value that contains escaping addresses.
buffer_underrun_dynamic.c , 723 , [value] warning: out of bounds write. assert \valid(*(doubleptr + 0) + 0);
buffer_underrun_dynamic.c , 724 , [value] warning: accessing uninitialized left-value. assert \initialized(doubleptr + i);
buffer_underrun_dynamic.c , 724 , [value] warning: accessing left-value that contains escaping addresses.
buffer_underrun_dynamic.c , 744 , [value] allocating variable __malloc_dynamic_buffer_underrun_038_l744
buffer_underrun_dynamic.c , 769 , [value] allocating variable __malloc_dynamic_buffer_underrun_039_l769
buffer_underrun_dynamic.c , 775 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 777 , [value] cannot evaluate ACSL term, unsupported ACSL construct: logic functions or predicates
buffer_underrun_dynamic.c , 779 , [value] cannot evaluate ACSL term, unsupported ACSL construct: logic functions or predicates
conflicting_cond.c , 120 , [value] entering loop for the first time
conflicting_cond.c , 122 , [value] warning: signed overflow. assert b_0 + a_4 ≤ 2147483647;
conflicting_cond.c , 139 , [value] entering loop for the first time
conflicting_cond.c , 141 , [value] warning: signed overflow. assert b_0 + a_4 ≤ 2147483647;
conflicting_cond.c , 159 , [value] entering loop for the first time
conflicting_cond.c , 161 , [value] warning: signed overflow. assert b_0 + a_4 ≤ 2147483647;
conflicting_cond.c , 179 , [value] entering loop for the first time
conflicting_cond.c , 181 , [value] warning: signed overflow. assert b_0 + a_4 ≤ 2147483647;
conflicting_cond.c , 197 , [value] entering loop for the first time
data_lost.c , 86 , [value] warning: overflow in conversion from floating-point to integer.
data_overflow.c , 337 , [value] warning: overflow in conversion from floating-point to integer.
data_overflow.c , 353 , [value] warning: overflow in conversion from floating-point to integer.
dead_code.c , 130 , [value] entering loop for the first time
dead_code.c , 147 , [value] entering loop for the first time
dead_code.c , 165 , [value] entering loop for the first time
dead_code.c , 187 , [value] entering loop for the first time
dead_code.c , 204 , [value] entering loop for the first time
dead_code.c , 227 , [value] entering loop for the first time
dead_code.c , 245 , [value] entering loop for the first time
dead_lock.c , 86 , [kernel] warning: Neither code nor specification for function pthread_mutex_init, generating default assigns from the prototype
dead_lock.c , 89 , [kernel] warning: Neither code nor specification for function pthread_create, generating default assigns from the prototype
dead_lock.c , 89 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
dead_lock.c , 89 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
dead_lock.c , 90 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
dead_lock.c , 90 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
dead_lock.c , 92 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid1);
dead_lock.c , 92 , [kernel] warning: Neither code nor specification for function pthread_join, generating default assigns from the prototype
dead_lock.c , 93 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid2);
dead_lock.c , 95 , [kernel] warning: Neither code nor specification for function pthread_mutex_destroy, generating default assigns from the prototype
dead_lock.c , 223 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
dead_lock.c , 223 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
dead_lock.c , 224 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
dead_lock.c , 224 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
dead_lock.c , 225 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
dead_lock.c , 225 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
dead_lock.c , 227 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid1);
dead_lock.c , 228 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid2);
dead_lock.c , 229 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid3);
dead_lock.c , 393 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
dead_lock.c , 393 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
dead_lock.c , 394 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
dead_lock.c , 394 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
dead_lock.c , 396 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid1);
dead_lock.c , 397 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid2);
dead_lock.c , 550 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
dead_lock.c , 550 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
dead_lock.c , 551 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
dead_lock.c , 551 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
dead_lock.c , 553 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid1);
dead_lock.c , 554 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid2);
dead_lock.c , 685 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
dead_lock.c , 685 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
dead_lock.c , 686 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
dead_lock.c , 686 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
dead_lock.c , 688 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid1);
dead_lock.c , 689 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid2);
deletion_of_data_structure_sentinel.c , 23 , [value] allocating variable __calloc_deletion_of_data_structure_sentinel_001_l23
deletion_of_data_structure_sentinel.c , 24 , [value] entering loop for the first time
deletion_of_data_structure_sentinel.c , 26 , [value] warning: out of bounds write. assert \valid(foo + counter);
deletion_of_data_structure_sentinel.c , 28 , [value] warning: out of bounds write. assert \valid(foo + counter);
deletion_of_data_structure_sentinel.c , 42 , [value] cannot evaluate ACSL term, unsupported ACSL construct: logic functions or predicates
deletion_of_data_structure_sentinel.c , 57 , [value] entering loop for the first time
deletion_of_data_structure_sentinel.c , 63 , [value] cannot evaluate ACSL term, unsupported ACSL construct: logic functions or predicates
double_free.c , 20 , [value] allocating variable __malloc_double_free_001_l20
double_free.c , 32 , [value] allocating variable __malloc_double_free_002_l32
double_free.c , 35 , [value] entering loop for the first time
double_free.c , 37 , [value] warning: out of bounds write. assert \valid(ptr + i);
double_free.c , 51 , [value] allocating variable __malloc_double_free_003_l51
double_free.c , 54 , [value] entering loop for the first time
double_free.c , 56 , [value] warning: out of bounds write. assert \valid(ptr + i);
double_free.c , 70 , [value] allocating variable __malloc_double_free_004_l70
double_free.c , 72 , [value] entering loop for the first time
double_free.c , 74 , [value] warning: out of bounds write. assert \valid(ptr + i);
double_free.c , 87 , [value] allocating variable __malloc_double_free_005_l87
double_free.c , 100 , [value] allocating variable __malloc_double_free_006_l100
double_free.c , 114 , [value] allocating variable __malloc_double_free_007_l114
double_free.c , 135 , [value] allocating variable __malloc_double_free_008_l135
double_free.c , 148 , [value] allocating variable __malloc_double_free_009_l148
double_free.c , 151 , [value] entering loop for the first time
double_free.c , 167 , [value] allocating variable __malloc_double_free_010_l167
double_free.c , 170 , [value] entering loop for the first time
double_free.c , 172 , [value] warning: accessing left-value that contains escaping addresses.
double_free.c , 185 , [value] allocating variable __malloc_double_free_011_l185
double_free.c , 188 , [value] entering loop for the first time
double_free.c , 191 , [value] warning: accessing left-value that contains escaping addresses.
double_free.c , 204 , [value] allocating variable __malloc_double_free_012_l204
double_free.c , 207 , [value] entering loop for the first time
double_free.c , 209 , [value] warning: accessing left-value that contains escaping addresses.
double_lock.c , 58 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
double_lock.c , 58 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
double_lock.c , 59 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid1);
double_lock.c , 108 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
double_lock.c , 108 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
double_lock.c , 109 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid1);
double_lock.c , 167 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
double_lock.c , 167 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
double_lock.c , 168 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid1);
double_lock.c , 228 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
double_lock.c , 228 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
double_lock.c , 228 , [value] warning: signed overflow.
double_lock.c , 228 , [value] warning: signed overflow.
double_lock.c , 229 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
double_lock.c , 229 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
double_lock.c , 229 , [value] warning: signed overflow.
double_lock.c , 229 , [value] warning: signed overflow.
double_release.c , 43 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
double_release.c , 43 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
double_release.c , 44 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid1);
double_release.c , 95 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
double_release.c , 95 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
double_release.c , 96 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
double_release.c , 96 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
double_release.c , 97 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid1);
double_release.c , 98 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid2);
double_release.c , 144 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
double_release.c , 144 , [value] warning: Completely invalid destination for assigns clause *((char *)arg + (0 ..)).
double_release.c , 145 , [value] warning: accessing uninitialized left-value. assert \initialized(&tid1);
double_release.c , 191 , [value] warning: Completely invalid destination for assigns clause *start_routine. Ignoring.
