File, Line, Error
buffer_overrun_dynamic.c , 21 , [value] allocating variable __calloc_dynamic_buffer_overrun_001_l21
buffer_overrun_dynamic.c , 25 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 27 , [value] warning: out of bounds write. assert \valid(buf + i);
buffer_overrun_dynamic.c , 39 , [value] allocating variable __calloc_dynamic_buffer_overrun_002_l39
buffer_overrun_dynamic.c , 42 , [value] warning: out of bounds write. assert \valid(buf + 5);
buffer_overrun_dynamic.c , 42 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 53 , [value] allocating variable __calloc_dynamic_buffer_overrun_003_l53
buffer_overrun_dynamic.c , 58 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 62 , [value] warning: out of bounds read. assert \valid_read(buf + 5);
buffer_overrun_dynamic.c , 74 , [value] allocating variable __calloc_dynamic_buffer_overrun_004_l74
buffer_overrun_dynamic.c , 77 , [value] warning: out of bounds write. assert \valid(buf + 5);
buffer_overrun_dynamic.c , 77 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 88 , [value] allocating variable __calloc_dynamic_buffer_overrun_005_l88
buffer_overrun_dynamic.c , 92 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 94 , [value] warning: out of bounds write. assert \valid(buf + i);
buffer_overrun_dynamic.c , 106 , [value] allocating variable __calloc_dynamic_buffer_overrun_006_l106
buffer_overrun_dynamic.c , 110 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 112 , [value] warning: out of bounds write. assert \valid(buf + i);
buffer_overrun_dynamic.c , 124 , [value] allocating variable __calloc_dynamic_buffer_overrun_007_l124
buffer_overrun_dynamic.c , 128 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 130 , [value] warning: out of bounds write. assert \valid(buf + i);
buffer_overrun_dynamic.c , 142 , [value] allocating variable __calloc_dynamic_buffer_overrun_008_l142
buffer_overrun_dynamic.c , 145 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 146 , [value] allocating variable __calloc_dynamic_buffer_overrun_008_l146
buffer_overrun_dynamic.c , 146 , [value] warning: out of bounds write. assert \valid(buf + i);
buffer_overrun_dynamic.c , 148 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 150 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 152 , [value] warning: out of bounds read. assert \valid_read(buf + i);
buffer_overrun_dynamic.c , 152 , [value] warning: out of bounds write. assert \valid(*(buf + i) + j);
buffer_overrun_dynamic.c , 165 , [value] allocating variable __calloc_dynamic_buffer_overrun_009_l165
buffer_overrun_dynamic.c , 166 , [value] allocating variable __calloc_dynamic_buffer_overrun_009_l166
buffer_overrun_dynamic.c , 167 , [value] allocating variable __calloc_dynamic_buffer_overrun_009_l167
buffer_overrun_dynamic.c , 168 , [value] allocating variable __calloc_dynamic_buffer_overrun_009_l168
buffer_overrun_dynamic.c , 169 , [value] allocating variable __calloc_dynamic_buffer_overrun_009_l169
buffer_overrun_dynamic.c , 172 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 174 , [value] warning: out of bounds write. assert \valid(*(pbuf_0[i]) + j);
buffer_overrun_dynamic.c , 174 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 195 , [value] allocating variable __calloc_dynamic_buffer_overrun_010_l195
buffer_overrun_dynamic.c , 198 , [value] warning: out of bounds write. assert \valid(&(sbuf + 5)->a);
buffer_overrun_dynamic.c , 198 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 215 , [value] allocating variable __calloc_dynamic_buffer_overrun_011_l215
buffer_overrun_dynamic.c , 218 , [value] warning: out of bounds write. assert \valid(&(s_0 + 5)->buf[4]);
buffer_overrun_dynamic.c , 218 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 229 , [value] allocating variable __calloc_dynamic_buffer_overrun_012_l229
buffer_overrun_dynamic.c , 233 , [value] warning: out of bounds write. assert \valid(buf + index_0);
buffer_overrun_dynamic.c , 233 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 244 , [value] allocating variable __calloc_dynamic_buffer_overrun_013_l244
buffer_overrun_dynamic.c , 248 , [value] warning: out of bounds write. assert \valid(buf + index_0);
buffer_overrun_dynamic.c , 248 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 259 , [value] allocating variable __calloc_dynamic_buffer_overrun_014_l259
buffer_overrun_dynamic.c , 263 , [value] warning: out of bounds write. assert \valid(buf + (int)((int)(2 * index_0) + 1));
buffer_overrun_dynamic.c , 263 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 274 , [value] allocating variable __calloc_dynamic_buffer_overrun_015_l274
buffer_overrun_dynamic.c , 278 , [value] warning: out of bounds write.
buffer_overrun_dynamic.c , 278 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 295 , [value] allocating variable __calloc_dynamic_buffer_overrun_016_l295
buffer_overrun_dynamic.c , 298 , [value] warning: out of bounds write.
buffer_overrun_dynamic.c , 298 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 309 , [value] allocating variable __calloc_dynamic_buffer_overrun_017_func_001_l309
buffer_overrun_dynamic.c , 312 , [value] warning: out of bounds write. assert \valid(buf + index_0);
buffer_overrun_dynamic.c , 312 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 328 , [value] allocating variable __calloc_dynamic_buffer_overrun_018_l328
buffer_overrun_dynamic.c , 333 , [value] warning: accessing out of bounds index. assert index_0 < 4;
buffer_overrun_dynamic.c , 333 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 344 , [value] allocating variable __calloc_dynamic_buffer_overrun_019_l344
buffer_overrun_dynamic.c , 350 , [value] warning: out of bounds write. assert \valid(buf + index1);
buffer_overrun_dynamic.c , 350 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 361 , [value] allocating variable __calloc_dynamic_buffer_overrun_020_l361
buffer_overrun_dynamic.c , 369 , [value] warning: out of bounds write. assert \valid(buf + index2);
buffer_overrun_dynamic.c , 369 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 380 , [value] allocating variable __calloc_dynamic_buffer_overrun_021_l380
buffer_overrun_dynamic.c , 387 , [value] warning: out of bounds write. assert \valid(p2 + 5);
buffer_overrun_dynamic.c , 387 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 398 , [value] allocating variable __calloc_dynamic_buffer_overrun_022_l398
buffer_overrun_dynamic.c , 403 , [value] warning: out of bounds write. assert \valid(p_0 + 5);
buffer_overrun_dynamic.c , 403 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 414 , [value] allocating variable __calloc_dynamic_buffer_overrun_023_l414
buffer_overrun_dynamic.c , 420 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 422 , [value] warning: out of bounds write. assert \valid(p_0);
buffer_overrun_dynamic.c , 440 , [value] allocating variable __calloc_dynamic_buffer_overrun_024_l440
buffer_overrun_dynamic.c , 435 , [value] warning: out of bounds write. assert \valid(buf + 5);
buffer_overrun_dynamic.c , 435 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 456 , [value] allocating variable __calloc_dynamic_buffer_overrun_025_l456
buffer_overrun_dynamic.c , 460 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 462 , [value] warning: out of bounds write. assert \valid(buf + i);
buffer_overrun_dynamic.c , 475 , [value] allocating variable __calloc_dynamic_buffer_overrun_026_l475
buffer_overrun_dynamic.c , 480 , [value] warning: out of bounds write. assert \valid(p_0 + 5);
buffer_overrun_dynamic.c , 480 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 491 , [value] allocating variable __calloc_dynamic_buffer_overrun_027_l491
buffer_overrun_dynamic.c , 496 , [value] warning: out of bounds write. assert \valid(p_0 + 30);
buffer_overrun_dynamic.c , 496 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 507 , [value] allocating variable __calloc_dynamic_buffer_overrun_028_l507
buffer_overrun_dynamic.c , 508 , [value] allocating variable __calloc_dynamic_buffer_overrun_028_l508
buffer_overrun_dynamic.c , 510 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 512 , [value] warning: out of bounds write. assert \valid(buf1_0 + i);
buffer_overrun_dynamic.c , 514 , [value] warning: out of bounds read. assert \valid_read(buf1_0 + 5);
buffer_overrun_dynamic.c , 514 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 527 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 529 , [value] allocating variable __malloc_dynamic_buffer_overrun_029_l529
buffer_overrun_dynamic.c , 532 , [value] warning: out of bounds write. assert \valid(buf + (int)(i + 1));
buffer_overrun_dynamic.c , 532 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_overrun_dynamic.c , 547 , [value] allocating variable __malloc_dynamic_buffer_overrun_030_l547
buffer_overrun_dynamic.c , 549 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 551 , [value] allocating variable __malloc_dynamic_buffer_overrun_030_l551
buffer_overrun_dynamic.c , 551 , [value] warning: out of bounds write. assert \valid(doubleptr_0 + i);
buffer_overrun_dynamic.c , 555 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 557 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 559 , [value] warning: accessing uninitialized left-value. assert \initialized(doubleptr_0 + i);
buffer_overrun_dynamic.c , 559 , [value] warning: out of bounds read. assert \valid_read(doubleptr_0 + i);
buffer_overrun_dynamic.c , 559 , [value] warning: out of bounds write. assert \valid(*(doubleptr_0 + i) + j);
buffer_overrun_dynamic.c , 573 , [value] allocating variable __calloc_dynamic_buffer_overrun_031_l573
buffer_overrun_dynamic.c , 578 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 580 , [value] warning: out of bounds write. assert \valid(ptr1 + i);
buffer_overrun_dynamic.c , 601 , [value] allocating variable __malloc_dynamic_buffer_overrun_032_l601
buffer_overrun_dynamic.c , 605 , [value] entering loop for the first time
buffer_overrun_dynamic.c , 607 , [value] warning: accessing out of bounds index. assert i < 10;
buffer_underrun_dynamic.c , 22 , [value] allocating variable __calloc_dynamic_buffer_underrun_001_l22
buffer_underrun_dynamic.c , 27 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 29 , [value] warning: out of bounds write. assert \valid(buf + i);
buffer_underrun_dynamic.c , 42 , [value] allocating variable __calloc_dynamic_buffer_underrun_002_l42
buffer_underrun_dynamic.c , 45 , [value] warning: out of bounds write. assert \valid(buf - 5);
buffer_underrun_dynamic.c , 45 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 56 , [value] allocating variable __calloc_dynamic_buffer_underrun_003_l56
buffer_underrun_dynamic.c , 61 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 65 , [value] warning: out of bounds read. assert \valid_read(buf + (int)(-1));
buffer_underrun_dynamic.c , 77 , [value] allocating variable __calloc_dynamic_buffer_underrun_004_l77
buffer_underrun_dynamic.c , 80 , [value] warning: out of bounds write. assert \valid(buf - 5);
buffer_underrun_dynamic.c , 80 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 91 , [value] allocating variable __calloc_dynamic_buffer_underrun_005_l91
buffer_underrun_dynamic.c , 95 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 97 , [value] warning: out of bounds write. assert \valid(buf + i);
buffer_underrun_dynamic.c , 97 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 109 , [value] allocating variable __calloc_dynamic_buffer_underrun_006_l109
buffer_underrun_dynamic.c , 113 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 115 , [value] warning: out of bounds write. assert \valid(buf + i);
buffer_underrun_dynamic.c , 115 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 127 , [value] allocating variable __calloc_dynamic_buffer_underrun_007_l127
buffer_underrun_dynamic.c , 131 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 133 , [value] warning: out of bounds write. assert \valid(buf + i);
buffer_underrun_dynamic.c , 133 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 145 , [value] allocating variable __calloc_dynamic_buffer_underrun_008_l145
buffer_underrun_dynamic.c , 148 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 149 , [value] allocating variable __calloc_dynamic_buffer_underrun_008_l149
buffer_underrun_dynamic.c , 149 , [value] warning: out of bounds write. assert \valid(buf + i);
buffer_underrun_dynamic.c , 151 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 153 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 155 , [value] warning: out of bounds read. assert \valid_read(buf + i);
buffer_underrun_dynamic.c , 155 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 169 , [value] allocating variable __calloc_dynamic_buffer_underrun_009_l169
buffer_underrun_dynamic.c , 170 , [value] allocating variable __calloc_dynamic_buffer_underrun_009_l170
buffer_underrun_dynamic.c , 171 , [value] allocating variable __calloc_dynamic_buffer_underrun_009_l171
buffer_underrun_dynamic.c , 172 , [value] allocating variable __calloc_dynamic_buffer_underrun_009_l172
buffer_underrun_dynamic.c , 173 , [value] allocating variable __calloc_dynamic_buffer_underrun_009_l173
buffer_underrun_dynamic.c , 176 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 178 , [value] warning: accessing out of bounds index. assert 0 ≤ (int)(i - 3);
buffer_underrun_dynamic.c , 178 , [value] warning: accessing out of bounds index. assert (int)(i - 3) < 5;
buffer_underrun_dynamic.c , 178 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 199 , [value] allocating variable __calloc_dynamic_buffer_underrun_010_l199
buffer_underrun_dynamic.c , 202 , [value] warning: out of bounds write. assert \valid(&(sbuf + (int)(-1))->a);
buffer_underrun_dynamic.c , 202 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 219 , [value] allocating variable __calloc_dynamic_buffer_underrun_011_l219
buffer_underrun_dynamic.c , 222 , [value] warning: out of bounds write. assert \valid(&(s_0 - 5)->buf[4]);
buffer_underrun_dynamic.c , 222 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 233 , [value] allocating variable __calloc_dynamic_buffer_underrun_012_l233
buffer_underrun_dynamic.c , 237 , [value] warning: out of bounds write. assert \valid(buf - index_0);
buffer_underrun_dynamic.c , 237 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 247 , [value] allocating variable __calloc_dynamic_buffer_underrun_013_l247
buffer_underrun_dynamic.c , 253 , [value] warning: out of bounds write. assert \valid(buf + (int)(-index_0));
buffer_underrun_dynamic.c , 264 , [value] allocating variable __calloc_dynamic_buffer_underrun_014_l264
buffer_underrun_dynamic.c , 268 , [value] warning: out of bounds write.
buffer_underrun_dynamic.c , 268 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 279 , [value] allocating variable __calloc_dynamic_buffer_underrun_015_l279
buffer_underrun_dynamic.c , 283 , [value] warning: out of bounds write.
buffer_underrun_dynamic.c , 283 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 300 , [value] allocating variable __calloc_dynamic_buffer_underrun_016_l300
buffer_underrun_dynamic.c , 303 , [value] warning: out of bounds write.
buffer_underrun_dynamic.c , 303 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 314 , [value] allocating variable __calloc_dynamic_buffer_underrun_017_func_001_l314
buffer_underrun_dynamic.c , 317 , [value] warning: out of bounds write. assert \valid(buf - index_0);
buffer_underrun_dynamic.c , 317 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 333 , [value] allocating variable __calloc_dynamic_buffer_underrun_018_l333
buffer_underrun_dynamic.c , 338 , [value] warning: out of bounds write. assert \valid(buf - indexes[index_0]);
buffer_underrun_dynamic.c , 338 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 349 , [value] allocating variable __calloc_dynamic_buffer_underrun_019_l349
buffer_underrun_dynamic.c , 355 , [value] warning: out of bounds write. assert \valid(buf + index1);
buffer_underrun_dynamic.c , 355 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 366 , [value] allocating variable __calloc_dynamic_buffer_underrun_020_l366
buffer_underrun_dynamic.c , 374 , [value] warning: out of bounds write. assert \valid(buf + index2);
buffer_underrun_dynamic.c , 374 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 385 , [value] allocating variable __calloc_dynamic_buffer_underrun_021_l385
buffer_underrun_dynamic.c , 392 , [value] warning: out of bounds write. assert \valid(p2 - 5);
buffer_underrun_dynamic.c , 392 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 403 , [value] allocating variable __calloc_dynamic_buffer_underrun_022_l403
buffer_underrun_dynamic.c , 408 , [value] warning: out of bounds write. assert \valid(p_0 - 5);
buffer_underrun_dynamic.c , 408 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 419 , [value] allocating variable __calloc_dynamic_buffer_underrun_023_l419
buffer_underrun_dynamic.c , 425 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 427 , [value] warning: out of bounds write. assert \valid(p_0 + i);
buffer_underrun_dynamic.c , 444 , [value] allocating variable __calloc_dynamic_buffer_underrun_024_l444
buffer_underrun_dynamic.c , 439 , [value] warning: out of bounds write. assert \valid(buf - 5);
buffer_underrun_dynamic.c , 439 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 459 , [value] allocating variable __calloc_dynamic_buffer_underrun_025_l459
buffer_underrun_dynamic.c , 464 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 466 , [value] warning: out of bounds write. assert \valid(buf + i);
buffer_underrun_dynamic.c , 479 , [value] allocating variable __calloc_dynamic_buffer_underrun_026_l479
buffer_underrun_dynamic.c , 484 , [value] warning: out of bounds write. assert \valid(p_0 - 10);
buffer_underrun_dynamic.c , 484 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 495 , [value] allocating variable __calloc_dynamic_buffer_underrun_027_l495
buffer_underrun_dynamic.c , 500 , [value] warning: out of bounds write. assert \valid(p_0 - 10);
buffer_underrun_dynamic.c , 500 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 511 , [value] allocating variable __calloc_dynamic_buffer_underrun_028_l511
buffer_underrun_dynamic.c , 512 , [value] allocating variable __calloc_dynamic_buffer_underrun_028_l512
buffer_underrun_dynamic.c , 515 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 517 , [value] warning: out of bounds write. assert \valid(buf1_0 + i);
buffer_underrun_dynamic.c , 519 , [value] warning: out of bounds read. assert \valid_read(buf1_0 + 4);
buffer_underrun_dynamic.c , 519 , [value] warning: out of bounds write. assert \valid(buf2_0 - *(buf1_0 + 4));
buffer_underrun_dynamic.c , 527 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 529 , [value] allocating variable __malloc_dynamic_buffer_underrun_029_l529
buffer_underrun_dynamic.c , 532 , [value] warning: out of bounds write. assert \valid(buf + (int)(-1));
buffer_underrun_dynamic.c , 532 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 547 , [value] allocating variable __malloc_dynamic_buffer_underrun_030_l547
buffer_underrun_dynamic.c , 549 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 551 , [value] allocating variable __calloc_dynamic_buffer_underrun_030_l551
buffer_underrun_dynamic.c , 551 , [value] warning: out of bounds write. assert \valid(doubleptr_0 + i);
buffer_underrun_dynamic.c , 555 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 557 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 559 , [value] warning: accessing uninitialized left-value. assert \initialized(doubleptr_0 + i);
buffer_underrun_dynamic.c , 559 , [value] warning: out of bounds read. assert \valid_read(doubleptr_0 + i);
buffer_underrun_dynamic.c , 559 , [value] warning: out of bounds write. assert \valid(*(doubleptr_0 + i) + j);
buffer_underrun_dynamic.c , 573 , [value] allocating variable __calloc_dynamic_buffer_underrun_031_l573
buffer_underrun_dynamic.c , 578 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 580 , [value] warning: out of bounds write. assert \valid(ptr1 + i);
buffer_underrun_dynamic.c , 600 , [value] allocating variable __calloc_dynamic_buffer_underrun_032_l600
buffer_underrun_dynamic.c , 605 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 606 , [value] warning: accessing out of bounds index. assert 0 ≤ i;
buffer_underrun_dynamic.c , 606 , [value] warning: accessing out of bounds index. assert i < 10;
buffer_underrun_dynamic.c , 606 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 613 , [value] allocating variable __calloc_dynamic_buffer_underrun_033_l613
buffer_underrun_dynamic.c , 619 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 621 , [value] warning: out of bounds read. assert \valid_read(message + len);
buffer_underrun_dynamic.c , 642 , [value] allocating variable __malloc_dynamic_buffer_underrun_034_l642
buffer_underrun_dynamic.c , 646 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 648 , [value] warning: out of bounds read. assert \valid_read(srcbuf + i);
buffer_underrun_dynamic.c , 666 , [value] allocating variable __malloc_dynamic_buffer_underrun_035_l666
buffer_underrun_dynamic.c , 668 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 669 , [value] allocating variable __malloc_dynamic_buffer_underrun_035_l669
buffer_underrun_dynamic.c , 669 , [value] warning: out of bounds write. assert \valid(doubleptr_0 + i);
buffer_underrun_dynamic.c , 674 , [value] warning: out of bounds read. assert \valid_read(doubleptr_0 + loc1);
buffer_underrun_dynamic.c , 674 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 696 , [value] allocating variable __malloc_dynamic_buffer_underrun_036_l696
buffer_underrun_dynamic.c , 699 , [value] cannot evaluate ACSL term, unsupported ACSL construct: logic functions or predicates
buffer_underrun_dynamic.c , 701 , [value] warning: out of bounds read. assert \valid_read(newTest + (int)(-10));
buffer_underrun_dynamic.c , 715 , [value] allocating variable __malloc_dynamic_buffer_underrun_037_l715
buffer_underrun_dynamic.c , 719 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 721 , [value] allocating variable __malloc_dynamic_buffer_underrun_037_l721
buffer_underrun_dynamic.c , 721 , [value] warning: out of bounds write. assert \valid(doubleptr_0 + (int)(i - 10));
buffer_underrun_dynamic.c , 721 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 745 , [value] allocating variable __malloc_dynamic_buffer_underrun_038_l745
buffer_underrun_dynamic.c , 751 , [value] warning: out of bounds write. assert \valid(&(new_s + loc)->arr[i]);
buffer_underrun_dynamic.c , 751 , [kernel] warning: all target addresses were invalid. This path is assumed to be dead.
buffer_underrun_dynamic.c , 770 , [value] allocating variable __malloc_dynamic_buffer_underrun_039_l770
buffer_underrun_dynamic.c , 776 , [value] entering loop for the first time
buffer_underrun_dynamic.c , 778 , [value] cannot evaluate ACSL term, unsupported ACSL construct: logic functions or predicates
buffer_underrun_dynamic.c , 780 , [value] cannot evaluate ACSL term, unsupported ACSL construct: logic functions or predicates
conflicting_cond.c , 118 , [value] entering loop for the first time
conflicting_cond.c , 137 , [value] entering loop for the first time
conflicting_cond.c , 157 , [value] entering loop for the first time
