File, Line, Error
buffer_overrun_dynamic.c , 309 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_overrun_dynamic.c , 330 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_overrun_dynamic.c , 347 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_overrun_dynamic.c , 366 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_overrun_dynamic.c , 382 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_overrun_dynamic.c , 399 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_overrun_dynamic.c , 416 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_overrun_dynamic.c , 442 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_overrun_dynamic.c , 457 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_overrun_dynamic.c , 477 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_overrun_dynamic.c , 493 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_overrun_dynamic.c , 529 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_overrun_dynamic.c , 575 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_overrun_dynamic.c , 603 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_overrun_dynamic.c , 616 , 'volatile' is not thread-safe.
uninit_pointer.c , 51 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_pointer.c , 52 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_pointer.c , 226 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_pointer.c , 229 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_pointer.c , 256 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_pointer.c , 292 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_pointer.c , 295 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_pointer.c , 316 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_pointer.c , 327 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_pointer.c , 347 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_pointer.c , 414 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_pointer.c , 418 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_pointer.c , 437 , 'volatile' is not thread-safe.
data_lost.c , 267 , 'volatile' is not thread-safe.
uninit_memory_access.c , 37 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 53 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 67 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 69 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 70 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 109 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 196 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 206 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 208 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 264 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 267 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 290 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 308 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 348 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 386 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 434 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 438 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 472 , Prefer `nullptr' to `NULL' in new C++ code.
uninit_memory_access.c , 286 , 'volatile' is not thread-safe.
uninit_memory_access.c , 480 , 'volatile' is not thread-safe.
st_overflow.c , 247 , 'volatile' is not thread-safe.
return_local.c , 51 , 'volatile' is not thread-safe.
uninit_var.c , 327 , 'volatile' is not thread-safe.
insign_code.c , 33 , 'volatile' is not thread-safe.
ow_memcpy.c , 58 , 'volatile' is not thread-safe.
redundant_cond.c , 290 , 'volatile' is not thread-safe.
sleep_lock.c , 41 , Prefer `nullptr' to `NULL' in new C++ code.
sleep_lock.c , 47 , Prefer `nullptr' to `NULL' in new C++ code.
sleep_lock.c , 48 , Prefer `nullptr' to `NULL' in new C++ code.
sleep_lock.c , 48 , Prefer `nullptr' to `NULL' in new C++ code.
sleep_lock.c , 49 , Prefer `nullptr' to `NULL' in new C++ code.
sleep_lock.c , 60 , Prefer `nullptr' to `NULL' in new C++ code.
sleep_lock.c , 79 , Prefer `nullptr' to `NULL' in new C++ code.
sleep_lock.c , 85 , Prefer `nullptr' to `NULL' in new C++ code.
sleep_lock.c , 86 , Prefer `nullptr' to `NULL' in new C++ code.
sleep_lock.c , 86 , Prefer `nullptr' to `NULL' in new C++ code.
sleep_lock.c , 87 , Prefer `nullptr' to `NULL' in new C++ code.
sleep_lock.c , 118 , Prefer `nullptr' to `NULL' in new C++ code.
sleep_lock.c , 124 , Prefer `nullptr' to `NULL' in new C++ code.
sleep_lock.c , 125 , Prefer `nullptr' to `NULL' in new C++ code.
sleep_lock.c , 125 , Prefer `nullptr' to `NULL' in new C++ code.
sleep_lock.c , 126 , Prefer `nullptr' to `NULL' in new C++ code.
sleep_lock.c , 137 , Prefer `nullptr' to `NULL' in new C++ code.
sleep_lock.c , 147 , 'volatile' is not thread-safe.
wrong_arguments_func_pointer.c , 17 , Prefer `nullptr' to `NULL' in new C++ code.
wrong_arguments_func_pointer.c , 383 , Prefer `nullptr' to `NULL' in new C++ code.
wrong_arguments_func_pointer.c , 459 , Prefer `nullptr' to `NULL' in new C++ code.
wrong_arguments_func_pointer.c , 462 , Prefer `nullptr' to `NULL' in new C++ code.
wrong_arguments_func_pointer.c , 602 , 'volatile' is not thread-safe.
unused_var.c , 165 , 'volatile' is not thread-safe.
overrun_st.c , 773 , 'volatile' is not thread-safe.
data_underflow.c , 178 , 'volatile' is not thread-safe.
dead_lock.c , 55 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 78 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 86 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 87 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 89 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 89 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 90 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 90 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 92 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 93 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 106 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 117 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 164 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 187 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 210 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 219 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 220 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 221 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 223 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 223 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 224 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 224 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 225 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 225 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 227 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 228 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 229 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 243 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 254 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 265 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 336 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 381 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 389 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 390 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 391 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 393 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 393 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 394 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 394 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 396 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 397 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 411 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 422 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 493 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 538 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 546 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 547 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 548 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 550 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 550 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 551 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 551 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 553 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 554 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 568 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 579 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 653 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 674 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 682 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 683 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 685 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 685 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 686 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 686 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 688 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 689 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 702 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 713 , Prefer `nullptr' to `NULL' in new C++ code.
dead_lock.c , 723 , 'volatile' is not thread-safe.
cmp_funcadr.c , 26 , Prefer `nullptr' to `NULL' in new C++ code.
cmp_funcadr.c , 58 , 'volatile' is not thread-safe.
buffer_underrun_dynamic.c , 23 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 40 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 56 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 75 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 90 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 108 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 126 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 196 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 216 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 231 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 247 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 262 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 277 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 297 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 311 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 332 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 349 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 368 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 384 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 401 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 418 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 441 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 458 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 477 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 493 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 527 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 572 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 600 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 618 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 645 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 698 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 716 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 721 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 748 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 773 , Prefer `nullptr' to `NULL' in new C++ code.
buffer_underrun_dynamic.c , 789 , 'volatile' is not thread-safe.
dead_code.c , 258 , 'volatile' is not thread-safe.
lock_never_unlock.c , 19 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 47 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 54 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 55 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 55 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 56 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 68 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 103 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 110 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 111 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 111 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 112 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 112 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 113 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 114 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 126 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 169 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 177 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 178 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 179 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 180 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 181 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 193 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 221 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 238 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 247 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 248 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 273 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 286 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 287 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 287 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 288 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 317 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 334 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 350 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 351 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 385 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 413 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 422 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 423 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 424 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 425 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 462 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 486 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 502 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 503 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 538 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 566 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 575 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 576 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 577 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 578 , Prefer `nullptr' to `NULL' in new C++ code.
lock_never_unlock.c , 587 , 'volatile' is not thread-safe.
main.c , 9 , 'volatile' is not thread-safe.
main.c , 10 , 'volatile' is not thread-safe.
main.c , 11 , 'volatile' is not thread-safe.
double_free.c , 217 , 'volatile' is not thread-safe.
race_condition.c , 44 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 61 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 68 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 69 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 71 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 71 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 72 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 72 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 74 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 75 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 102 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 112 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 112 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 113 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 113 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 115 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 116 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 142 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 151 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 151 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 152 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 152 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 153 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 153 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 180 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 180 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 183 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 198 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 225 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 232 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 233 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 233 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 234 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 253 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 260 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 261 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 261 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 262 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 262 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 263 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 263 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 264 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 264 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 265 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 266 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 267 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 268 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 280 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 315 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 322 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 323 , Prefer `nullptr' to `NULL' in new C++ code.
race_condition.c , 323 , Prefer `nullptr' to `NULL' in new C++ code.
