File, Line, Error
uninit_pointer.c , 123 ,  note: Similar code here
uninit_pointer.c , 131 ,  warning: The left operand of '+' is a garbage value
uninit_pointer.c , 133 ,  warning: Duplicate code detected
uninit_pointer.c , 134 ,  note: Similar code here
uninit_pointer.c , 152 ,  warning: Assigned value is garbage or undefined
uninit_pointer.c , 200 ,  warning: Assigned value is garbage or undefined
uninit_pointer.c , 301 ,  warning: Duplicate code detected
uninit_pointer.c , 311 ,  note: Similar code here
uninit_pointer.c , 358 ,  warning: 1st function call argument is an uninitialized value
data_lost.c , 34 ,  warning: Duplicate code detected
data_lost.c , 158 ,  note: Similar code here
data_lost.c , 209 ,  note: Similar code here
data_lost.c , 240 ,  note: Similar code here
data_lost.c , 256 ,  note: Similar code here
data_lost.c , 94 ,  warning: Loss of precision in implicit conversion
data_lost.c , 106 ,  warning: Loss of precision in implicit conversion
data_lost.c , 118 ,  warning: Loss of precision in implicit conversion
data_lost.c , 239 ,  warning: Duplicate code detected
data_lost.c , 255 ,  note: Similar code here
uninit_memory_access.c , 27 ,  warning: 2nd function call argument is an uninitialized value
uninit_memory_access.c , 50 ,  warning: Duplicate code detected
uninit_memory_access.c , 125 ,  note: Similar code here
uninit_memory_access.c , 54 ,  warning: 2nd function call argument is an uninitialized value
_string.h , 83 ,  note: expanded from macro 'strcpy'
uninit_memory_access.c , 74 ,  warning: Dereference of null pointer
uninit_memory_access.c , 85 ,  warning: Duplicate code detected
uninit_memory_access.c , 86 ,  note: Similar code here
uninit_memory_access.c , 94 ,  warning: Duplicate code detected
uninit_memory_access.c , 94 ,  note: Similar code here
uninit_memory_access.c , 98 ,  warning: Assigned value is garbage or undefined
uninit_memory_access.c , 127 ,  warning: 2nd function call argument is an uninitialized value
uninit_memory_access.c , 319 ,  warning: 1st function call argument is an uninitialized value
uninit_memory_access.c , 389 ,  warning: Duplicate code detected
uninit_memory_access.c , 395 ,  note: Similar code here
uninit_memory_access.c , 416 ,  warning: Using a fixed address is not portable because that address will probably not be valid in all environments or platforms
uninit_memory_access.c , 440 ,  warning: Duplicate code detected
uninit_memory_access.c , 440 ,  note: Similar code here
return_local.c , 19 ,  warning: address of stack memory associated with local variable 'buf' returned
return_local.c , 19 ,  warning: Address of stack memory associated with local variable 'buf' returned to caller
uninit_var.c , 23 ,  warning: Assigned value is garbage or undefined
uninit_var.c , 34 ,  warning: Assigned value is garbage or undefined
uninit_var.c , 142 ,  warning: 2nd function call argument is a pointer to uninitialized value
_string.h , 83 ,  note: expanded from macro 'strcpy'
uninit_var.c , 45 ,  warning: Assigned value is garbage or undefined
uninit_var.c , 63 ,  warning: Assigned value is garbage or undefined
uninit_var.c , 75 ,  warning: Undefined or garbage value returned to caller
uninit_var.c , 92 ,  warning: Assigned value is garbage or undefined
uninit_var.c , 111 ,  warning: Assigned value is garbage or undefined
uninit_var.c , 161 ,  warning: Assigned value is garbage or undefined
uninit_var.c , 177 ,  warning: The left operand of '>' is a garbage value
uninit_var.c , 203 ,  warning: Duplicate code detected
uninit_var.c , 207 ,  note: Similar code here
uninit_var.c , 243 ,  warning: Undefined or garbage value returned to caller
uninit_var.c , 265 ,  warning: Duplicate code detected
uninit_var.c , 266 ,  note: Similar code here
uninit_var.c , 296 ,  warning: Assigned value is garbage or undefined
ow_memcpy.c , 41 ,  warning: Assigned value is garbage or undefined
redundant_cond.c , 21 ,  warning: Duplicate code detected
redundant_cond.c , 40 ,  note: Similar code here
redundant_cond.c , 59 ,  note: Similar code here
redundant_cond.c , 78 ,  note: Similar code here
redundant_cond.c , 97 ,  note: Similar code here
redundant_cond.c , 116 ,  note: Similar code here
redundant_cond.c , 172 ,  note: Similar code here
redundant_cond.c , 192 ,  note: Similar code here
redundant_cond.c , 212 ,  note: Similar code here
redundant_cond.c , 232 ,  note: Similar code here
redundant_cond.c , 252 ,  note: Similar code here
redundant_cond.c , 272 ,  note: Similar code here
redundant_cond.c , 26 ,  warning: Duplicate code detected
redundant_cond.c , 143 ,  note: Similar code here
redundant_cond.c , 158 ,  note: Similar code here
redundant_cond.c , 177 ,  note: Similar code here
redundant_cond.c , 282 ,  note: Similar code here
redundant_cond.c , 45 ,  warning: Duplicate code detected
redundant_cond.c , 197 ,  note: Similar code here
redundant_cond.c , 58 ,  warning: Duplicate code detected
redundant_cond.c , 77 ,  note: Similar code here
redundant_cond.c , 64 ,  warning: Duplicate code detected
redundant_cond.c , 83 ,  note: Similar code here
redundant_cond.c , 217 ,  note: Similar code here
redundant_cond.c , 237 ,  note: Similar code here
redundant_cond.c , 102 ,  warning: Duplicate code detected
redundant_cond.c , 257 ,  note: Similar code here
redundant_cond.c , 211 ,  warning: Duplicate code detected
redundant_cond.c , 231 ,  note: Similar code here
sleep_lock.c , 28 ,  warning: 'NULL' macro redefined
_null.h , 30 ,  note: previous definition is here
sleep_lock.c , 47 ,  warning: Duplicate code detected
sleep_lock.c , 179 ,  note: Similar code here
sleep_lock.c , 50 ,  warning: Call to blocking function 'sleep' inside of critical section
sleep_lock.c , 50 ,  warning: Duplicate code detected
sleep_lock.c , 124 ,  note: Similar code here
sleep_lock.c , 57 ,  warning: Duplicate code detected
sleep_lock.c , 135 ,  note: Similar code here
sleep_lock.c , 189 ,  note: Similar code here
sleep_lock.c , 123 ,  warning: Call to blocking function 'recv' inside of critical section
sleep_lock.c , 124 ,  warning: Call to blocking function 'sleep' inside of critical section
sleep_lock.c , 173 ,  warning: Call to blocking function 'sleep' inside of critical section
wrong_arguments_func_pointer.c , 161 ,  warning: Function taking 2 arguments is called with fewer (1)
wrong_arguments_func_pointer.c , 300 ,  warning: Duplicate code detected
wrong_arguments_func_pointer.c , 302 ,  note: Similar code here
wrong_arguments_func_pointer.c , 337 ,  warning: The left expression of the compound assignment is an uninitialized value. The computed value will also be garbage
wrong_arguments_func_pointer.c , 371 ,  warning: the computation of the size of the memory allocation may overflow
wrong_arguments_func_pointer.c , 381 ,  warning: Function taking 2 arguments is called with fewer (1)
wrong_arguments_func_pointer.c , 423 ,  warning: Function taking 2 arguments is called with fewer (1)
overrun_st.c , 21 ,  warning: array index 5 is past the end of the array (which contains 5 elements)
overrun_st.c , 20 ,  note: array 'buf' declared here
overrun_st.c , 32 ,  warning: array index 5 is past the end of the array (which contains 5 elements)
overrun_st.c , 31 ,  note: array 'buf' declared here
overrun_st.c , 44 ,  warning: array index 5 is past the end of the array (which contains 5 elements)
overrun_st.c , 42 ,  note: array 'buf' declared here
overrun_st.c , 55 ,  warning: array index 5 is past the end of the array (which contains 5 elements)
overrun_st.c , 54 ,  note: array 'buf' declared here
overrun_st.c , 66 ,  warning: array index 5 is past the end of the array (which contains 5 elements)
overrun_st.c , 65 ,  note: array 'buf' declared here
overrun_st.c , 77 ,  warning: array index 5 is past the end of the array (which contains 5 elements)
overrun_st.c , 76 ,  note: array 'buf' declared here
overrun_st.c , 88 ,  warning: array index 5 is past the end of the array (which contains 5 elements)
overrun_st.c , 87 ,  note: array 'buf' declared here
overrun_st.c , 158 ,  warning: array index 5 is past the end of the array (which contains 5 elements)
overrun_st.c , 152 ,  note: array 'buf' declared here
overrun_st.c , 706 ,  warning: array index 5 is past the end of the array (which contains 5 elements)
overrun_st.c , 705 ,  note: array 'buf' declared here
overrun_st.c , 749 ,  warning: array index 5 is past the end of the array (which contains 5 elements)
overrun_st.c , 748 ,  note: array 'buf' declared here
overrun_st.c , 21 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 32 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 44 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 55 ,  warning: Duplicate code detected
overrun_st.c , 706 ,  note: Similar code here
overrun_st.c , 55 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 66 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 77 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 88 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 99 ,  warning: Out of bound memory access (access exceeds upper limit of memory block)
overrun_st.c , 100 ,  warning: Duplicate code detected
overrun_st.c , 591 ,  note: Similar code here
overrun_st.c , 110 ,  warning: Out of bound memory access (access exceeds upper limit of memory block)
overrun_st.c , 120 ,  warning: Duplicate code detected
overrun_st.c , 600 ,  note: Similar code here
overrun_st.c , 125 ,  warning: Duplicate code detected
overrun_st.c , 738 ,  note: Similar code here
overrun_st.c , 126 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 158 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 169 ,  warning: Duplicate code detected
overrun_st.c , 182 ,  note: Similar code here
overrun_st.c , 264 ,  note: Similar code here
overrun_st.c , 280 ,  note: Similar code here
overrun_st.c , 169 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 194 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 206 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 222 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 233 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 250 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 263 ,  warning: Duplicate code detected
overrun_st.c , 279 ,  note: Similar code here
overrun_st.c , 264 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 275 ,  warning: Duplicate code detected
overrun_st.c , 550 ,  note: Similar code here
overrun_st.c , 280 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 293 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 306 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 320 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 333 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 346 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 359 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 372 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 387 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 402 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 415 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 427 ,  warning: Duplicate code detected
overrun_st.c , 501 ,  note: Similar code here
overrun_st.c , 537 ,  note: Similar code here
overrun_st.c , 555 ,  note: Similar code here
overrun_st.c , 428 ,  warning: Duplicate code detected
overrun_st.c , 443 ,  note: Similar code here
overrun_st.c , 502 ,  note: Similar code here
overrun_st.c , 538 ,  note: Similar code here
overrun_st.c , 556 ,  note: Similar code here
overrun_st.c , 428 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 457 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 471 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 489 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 502 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 522 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 536 ,  warning: Duplicate code detected
overrun_st.c , 554 ,  note: Similar code here
overrun_st.c , 538 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 556 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 642 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 658 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 674 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 689 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 706 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 724 ,  warning: Out of bound memory access (access exceeds upper limit of memory block)
overrun_st.c , 733 ,  warning: Duplicate code detected
overrun_st.c , 734 ,  note: Similar code here
overrun_st.c , 739 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 749 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 761 ,  warning: Access out-of-bound array element (buffer overflow)
overrun_st.c , 773 ,  warning: Access out-of-bound array element (buffer overflow)
data_underflow.c , 82 ,  warning: overflow in expression; result is 2147483647 with type 'int'
data_underflow.c , 18 ,  warning: Duplicate code detected
data_underflow.c , 56 ,  note: Similar code here
dead_lock.c , 37 ,  warning: Duplicate code detected
dead_lock.c , 44 ,  note: Similar code here
dead_lock.c , 62 ,  note: Similar code here
dead_lock.c , 69 ,  note: Similar code here
dead_lock.c , 150 ,  note: Similar code here
dead_lock.c , 156 ,  note: Similar code here
dead_lock.c , 173 ,  note: Similar code here
dead_lock.c , 179 ,  note: Similar code here
dead_lock.c , 196 ,  note: Similar code here
dead_lock.c , 202 ,  note: Similar code here
dead_lock.c , 44 ,  warning: Duplicate code detected
dead_lock.c , 69 ,  note: Similar code here
dead_lock.c , 156 ,  note: Similar code here
dead_lock.c , 179 ,  note: Similar code here
dead_lock.c , 202 ,  note: Similar code here
dead_lock.c , 59 ,  warning: Duplicate code detected
dead_lock.c , 147 ,  note: Similar code here
dead_lock.c , 170 ,  note: Similar code here
dead_lock.c , 193 ,  note: Similar code here
dead_lock.c , 85 ,  warning: Duplicate code detected
dead_lock.c , 218 ,  note: Similar code here
dead_lock.c , 88 ,  warning: Duplicate code detected
dead_lock.c , 222 ,  note: Similar code here
dead_lock.c , 91 ,  warning: Duplicate code detected
dead_lock.c , 395 ,  note: Similar code here
dead_lock.c , 554 ,  note: Similar code here
dead_lock.c , 694 ,  note: Similar code here
dead_lock.c , 94 ,  warning: Duplicate code detected
dead_lock.c , 230 ,  note: Similar code here
dead_lock.c , 97 ,  warning: Duplicate code detected
dead_lock.c , 233 ,  note: Similar code here
dead_lock.c , 234 ,  note: Similar code here
dead_lock.c , 297 ,  warning: Duplicate code detected
dead_lock.c , 342 ,  note: Similar code here
dead_lock.c , 454 ,  note: Similar code here
dead_lock.c , 499 ,  note: Similar code here
dead_lock.c , 300 ,  warning: Duplicate code detected
dead_lock.c , 308 ,  note: Similar code here
dead_lock.c , 345 ,  note: Similar code here
dead_lock.c , 353 ,  note: Similar code here
dead_lock.c , 457 ,  note: Similar code here
dead_lock.c , 465 ,  note: Similar code here
dead_lock.c , 502 ,  note: Similar code here
dead_lock.c , 510 ,  note: Similar code here
dead_lock.c , 316 ,  warning: Duplicate code detected
dead_lock.c , 361 ,  note: Similar code here
dead_lock.c , 473 ,  note: Similar code here
dead_lock.c , 518 ,  note: Similar code here
dead_lock.c , 611 ,  note: Similar code here
dead_lock.c , 629 ,  note: Similar code here
dead_lock.c , 322 ,  warning: Duplicate code detected
dead_lock.c , 328 ,  note: Similar code here
dead_lock.c , 367 ,  note: Similar code here
dead_lock.c , 373 ,  note: Similar code here
dead_lock.c , 479 ,  note: Similar code here
dead_lock.c , 485 ,  note: Similar code here
dead_lock.c , 525 ,  note: Similar code here
dead_lock.c , 531 ,  note: Similar code here
dead_lock.c , 387 ,  warning: Duplicate code detected
dead_lock.c , 546 ,  note: Similar code here
dead_lock.c , 388 ,  warning: Duplicate code detected
dead_lock.c , 547 ,  note: Similar code here
dead_lock.c , 688 ,  note: Similar code here
dead_lock.c , 391 ,  warning: Duplicate code detected
dead_lock.c , 392 ,  note: Similar code here
dead_lock.c , 550 ,  note: Similar code here
dead_lock.c , 551 ,  note: Similar code here
dead_lock.c , 691 ,  note: Similar code here
dead_lock.c , 392 ,  warning: Duplicate code detected
dead_lock.c , 551 ,  note: Similar code here
dead_lock.c , 401 ,  warning: Duplicate code detected
dead_lock.c , 402 ,  note: Similar code here
dead_lock.c , 560 ,  note: Similar code here
dead_lock.c , 561 ,  note: Similar code here
dead_lock.c , 700 ,  note: Similar code here
dead_lock.c , 608 ,  warning: Duplicate code detected
dead_lock.c , 626 ,  note: Similar code here
cmp_funcadr.c , 26 ,  warning: comparison of function 'cmp_funcadr_001_func_001' equal to a null pointer is always false
cmp_funcadr.c , 26 ,  note: prefix with the address-of operator to silence this warning
cmp_funcadr.c , 26 ,  note: suffix with parentheses to turn this into a function call
cmp_funcadr.c , 48 ,  warning: comparison of function 'cmp_funcadr_002_func_001' equal to a null pointer is always false
cmp_funcadr.c , 48 ,  note: prefix with the address-of operator to silence this warning
cmp_funcadr.c , 48 ,  note: suffix with parentheses to turn this into a function call
buffer_underrun_dynamic.c , 22 ,  warning: Duplicate code detected
buffer_underrun_dynamic.c , 459 ,  note: Similar code here
buffer_underrun_dynamic.c , 56 ,  warning: Duplicate code detected
buffer_underrun_dynamic.c , 512 ,  note: Similar code here
buffer_underrun_dynamic.c , 169 ,  warning: Duplicate code detected
buffer_underrun_dynamic.c , 170 ,  note: Similar code here
buffer_underrun_dynamic.c , 176 ,  warning: This statement is never executed
buffer_underrun_dynamic.c , 178 ,  warning: Access out-of-bound array element (buffer overflow)
buffer_underrun_dynamic.c , 180 ,  warning: Duplicate code detected
buffer_underrun_dynamic.c , 181 ,  note: Similar code here
buffer_underrun_dynamic.c , 180 ,  warning: This statement is never executed
buffer_underrun_dynamic.c , 233 ,  warning: Duplicate code detected
buffer_underrun_dynamic.c , 247 ,  note: Similar code here
buffer_underrun_dynamic.c , 264 ,  note: Similar code here
buffer_underrun_dynamic.c , 279 ,  note: Similar code here
buffer_underrun_dynamic.c , 235 ,  warning: Duplicate code detected
buffer_underrun_dynamic.c , 315 ,  note: Similar code here
buffer_underrun_dynamic.c , 349 ,  warning: Duplicate code detected
buffer_underrun_dynamic.c , 366 ,  note: Similar code here
buffer_underrun_dynamic.c , 352 ,  warning: Duplicate code detected
buffer_underrun_dynamic.c , 371 ,  note: Similar code here
buffer_underrun_dynamic.c , 385 ,  warning: Duplicate code detected
