File, Line, Error
null_pointer.c, 173, "Null pointer dereference: p2"
null_pointer.c, 172, "Null pointer dereference: p2"
null_pointer.c, 171, "Null pointer dereference: p2"
null_pointer.c, 168, "Null pointer dereference: p2"
null_pointer.c, 180, "Null pointer dereference: p"
null_pointer.c, 179, "Null pointer dereference: p"
null_pointer.c, 196, "Possible null pointer dereference: p"
null_pointer.c, 191, "Possible null pointer dereference: p"
null_pointer.c, 213, "Null pointer dereference: p"
null_pointer.c, 212, "Null pointer dereference: p"
overrun_st.c, 21, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 32, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 44, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 55, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 66, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 77, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 88, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 99, "Array 'buf[5][6]' index buf[5][5] out of bounds."
overrun_st.c, 110, "Array 'buf[5][6][7]' index buf[5][5][6] out of bounds."
overrun_st.c, 142, "Array 'sbuf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 158, "Array 'overrun_st_012_s_gbl.buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 169, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 168, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 194, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 193, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 206, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 205, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 222, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 233, "Array 'overrun_st_018_buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 238, "Array 'overrun_st_018_buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 264, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 263, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 261, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 280, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 279, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 278, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 275, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 570, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 706, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 749, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 293, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 292, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 306, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 305, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 320, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 319, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 333, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 332, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 346, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 345, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 359, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 358, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 372, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 371, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 402, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 400, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 415, "Array 'overrun_st_031_buf_gbl[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 414, "Array 'overrun_st_031_buf_gbl[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 428, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 427, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 502, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 501, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 538, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 537, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 556, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 555, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 169, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 194, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 206, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 264, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 280, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 642, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 648, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 658, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 664, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 674, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 680, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 689, "Array 'buf[5]' accessed at index 5, which is out of bounds."
overrun_st.c, 695, "Array 'buf[5]' accessed at index 5, which is out of bounds."
return_local.c, 36, "Dangerous assignment - the function parameter is assigned the address of a local auto-variable. Local auto-variables are reserved from the stack which is freed when the function ends. So the pointer to a local variable is invalid after the function ends."
return_local.c, 19, "Pointer to local array variable returned."
st_cross_thread_access.c, 400, "Invalid number of character '{' when these macros are defined: 'CHECKER_POLYSPACE'."
st_cross_thread_access.c, 400, "Invalid number of character '{' when these macros are defined: 'CHECKER_POLYSPACE;PRINT_DEBUG'."
st_overflow.c, 55, "Uninitialized variable: s"
st_overflow.c, 85, "Uninitialized variable: s"
st_overflow.c, 124, "Uninitialized variable: s"
st_overflow.c, 155, "Uninitialized variable: s"
st_overflow.c, 232, "Uninitialized variable: s"
st_underrun.c, 204, "Buffer is accessed out of bounds: s.buf"
underrun_st.c, 124, "Array index -1 is out of bounds."
underrun_st.c, 21, "Array index -1 is out of bounds."
underrun_st.c, 31, "Array index -1 is out of bounds."
underrun_st.c, 42, "Array index -1 is out of bounds."
underrun_st.c, 93, "Array index -1 is out of bounds."
uninit_memory_access.c, 201, "Memory leak: s"
uninit_memory_access.c, 27, "Uninitialized variable: a"
uninit_memory_access.c, 54, "Uninitialized variable: str2"
uninit_memory_access.c, 55, "Uninitialized variable: str2"
uninit_memory_access.c, 127, "Uninitialized variable: str2"
uninit_memory_access.c, 319, "Uninitialized variable: str"
uninit_pointer.c, 236, "Memory leak: ptr"
uninit_pointer.c, 413, "Memory leak: s"
uninit_pointer.c, 30, "Uninitialized variable: p"
uninit_pointer.c, 41, "Uninitialized variable: p"
uninit_pointer.c, 71, "Uninitialized variable: p"
uninit_pointer.c, 152, "Uninitialized variable: ret"
uninit_pointer.c, 358, "Uninitialized variable: ptr"
uninit_var.c, 75, "Uninitialized variable: ret"
uninit_var.c, 111, "Uninitialized struct member: s.uninit"
uninit_var.c, 131, "Uninitialized variable: data"
uninit_var.c, 142, "Uninitialized variable: ret"
uninit_var.c, 226, "Uninitialized struct member: s.uninit"
uninit_var.c, 228, "Uninitialized struct member: s.uninit"
uninit_var.c, 243, "Uninitialized variable: val"
uninit_var.c, 276, "Uninitialized struct member: s.uninit"
unlock_without_lock.c, 332, "Invalid number of character '{' when these macros are defined: 'CHECKER_POLYSPACE'."
unlock_without_lock.c, 332, "Invalid number of character '{' when these macros are defined: 'CHECKER_POLYSPACE;PRINT_DEBUG'."
wrong_arguments_func_pointer.c, 337, "Uninitialized variable: temp"
zero_division.c, 23, "Division by zero."
zero_division.c, 34, "Division by zero."
zero_division.c, 47, "Division by zero."
zero_division.c, 141, "Division by zero."
zero_division.c, 139, "Division by zero."
zero_division.c, 166, "Division by zero."
zero_division.c, 164, "Division by zero."
zero_division.c, 178, "Division by zero."
zero_division.c, 176, "Division by zero."
zero_division.c, 195, "Division by zero."
zero_division.c, 206, "Division by zero."
zero_division.c, 211, "Division by zero."
zero_division.c, 225, "Division by zero."
zero_division.c, 224, "Division by zero."
zero_division.c, 221, "Division by zero."
