File, Line, Error
invalid_memory_access.c , 400 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
invalid_memory_access.c , 438 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
invalid_memory_access.c , 466 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
invalid_memory_access.c , 500 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
invalid_memory_access.c , 501 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
invalid_memory_access.c , 525 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
invalid_memory_access.c , 553 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
invalid_memory_access.c , 567 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
invalid_memory_access.c , 573 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
invalid_memory_access.c , 621 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
invalid_memory_access.c , 730 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
invalid_memory_access.c , 147 , " parameter reassignment [convention|P3]"
invalid_memory_access.c , 158 , " useless parentheses [redundant|P3]"
invalid_memory_access.c , 371 , " useless parentheses [redundant|P3]"
invalid_memory_access.c , 661 , " high ncss method [size|P2] Method of 37 non-commenting source statements exceeds limit of 30"
invalid_memory_access.c , 26 , " long line [size|P3] Line with 112 characters exceeds limit of 100"
invalid_memory_access.c , 45 , " long line [size|P3] Line with 114 characters exceeds limit of 100"
invalid_memory_access.c , 52 , " long line [size|P3] Line with 102 characters exceeds limit of 100"
invalid_memory_access.c , 84 , " long line [size|P3] Line with 114 characters exceeds limit of 100"
invalid_memory_access.c , 105 , " long line [size|P3] Line with 109 characters exceeds limit of 100"
invalid_memory_access.c , 116 , " long line [size|P3] Line with 123 characters exceeds limit of 100"
invalid_memory_access.c , 133 , " long line [size|P3] Line with 129 characters exceeds limit of 100"
invalid_memory_access.c , 147 , " long line [size|P3] Line with 114 characters exceeds limit of 100"
invalid_memory_access.c , 188 , " long line [size|P3] Line with 122 characters exceeds limit of 100"
invalid_memory_access.c , 210 , " long line [size|P3] Line with 123 characters exceeds limit of 100"
invalid_memory_access.c , 224 , " long line [size|P3] Line with 117 characters exceeds limit of 100"
invalid_memory_access.c , 255 , " long line [size|P3] Line with 132 characters exceeds limit of 100"
invalid_memory_access.c , 270 , " long line [size|P3] Line with 113 characters exceeds limit of 100"
invalid_memory_access.c , 294 , " long line [size|P3] Line with 115 characters exceeds limit of 100"
invalid_memory_access.c , 320 , " long line [size|P3] Line with 111 characters exceeds limit of 100"
invalid_memory_access.c , 371 , " long line [size|P3] Line with 112 characters exceeds limit of 100"
invalid_memory_access.c , 395 , " long line [size|P3] Line with 126 characters exceeds limit of 100"
invalid_memory_access.c , 432 , " long line [size|P3] Line with 144 characters exceeds limit of 100"
invalid_memory_access.c , 476 , " long line [size|P3] Line with 116 characters exceeds limit of 100"
invalid_memory_access.c , 516 , " long line [size|P3] Line with 118 characters exceeds limit of 100"
invalid_memory_access.c , 568 , " long line [size|P3] Line with 149 characters exceeds limit of 100"
invalid_memory_access.c , 595 , " long line [size|P3] Line with 123 characters exceeds limit of 100"
invalid_memory_access.c , 622 , " long line [size|P3] Line with 146 characters exceeds limit of 100"
invalid_memory_access.c , 661 , " high npath complexity [size|P2] NPath Complexity Number 129140163 exceeds limit of 200"
invalid_memory_access.c , 661 , " long method [size|P3] Method with 88 lines exceeds limit of 50"
invalid_memory_access.c , 503 , " inverted logic [convention|P3]"
invalid_memory_access.c , 20 , " long variable name [naming|P3] Length of variable name `invalid_memory_access_016_doubleptr_gbl` is 39, which is longer than the threshold of 20"
invalid_memory_access.c , 21 , " long variable name [naming|P3] Length of variable name `invalid_memory_access_017_doubleptr_gbl` is 39, which is longer than the threshold of 20"
invalid_memory_access.c , 390 , " long variable name [naming|P3] Length of variable name `invalid_memory_access_013_s_001_s_gbl` is 37, which is longer than the threshold of 20"
invalid_memory_access.c , 471 , " goto statement [basic|P3]"
invalid_memory_access.c , 475 , " goto statement [basic|P3]"
invalid_memory_access.c , 339 , " too few branches in switch statement [convention|P3]"
invalid_memory_access.c , 401 , " too few branches in switch statement [convention|P3]"
invalid_memory_access.c , 661 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 35 exceeds limit of 10"
data_overflow.c , 124 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
data_overflow.c , 140 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
data_overflow.c , 189 , " short variable name [naming|P3] Length of variable name `d` is 1, which is shorter than the threshold of 3"
data_overflow.c , 202 , " short variable name [naming|P3] Length of variable name `d` is 1, which is shorter than the threshold of 3"
data_overflow.c , 254 , " short variable name [naming|P3] Length of variable name `d` is 1, which is shorter than the threshold of 3"
data_overflow.c , 287 , " short variable name [naming|P3] Length of variable name `d` is 1, which is shorter than the threshold of 3"
data_overflow.c , 288 , " short variable name [naming|P3] Length of variable name `d1` is 2, which is shorter than the threshold of 3"
data_overflow.c , 302 , " short variable name [naming|P3] Length of variable name `d` is 1, which is shorter than the threshold of 3"
data_overflow.c , 303 , " short variable name [naming|P3] Length of variable name `d1` is 2, which is shorter than the threshold of 3"
data_overflow.c , 304 , " short variable name [naming|P3] Length of variable name `d2` is 2, which is shorter than the threshold of 3"
data_overflow.c , 359 , " high ncss method [size|P2] Method of 51 non-commenting source statements exceeds limit of 30"
data_overflow.c , 246 , " long line [size|P3] Line with 108 characters exceeds limit of 100"
data_overflow.c , 351 , " long line [size|P3] Line with 103 characters exceeds limit of 100"
data_overflow.c , 359 , " high npath complexity [size|P2] NPath Complexity Number 1180052131 exceeds limit of 200"
data_overflow.c , 359 , " long method [size|P3] Method with 126 lines exceeds limit of 50"
data_overflow.c , 359 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 51 exceeds limit of 10"
livelock.c , 24 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
livelock.c , 22 , " short variable name [naming|P3] Length of variable name `x` is 1, which is shorter than the threshold of 3"
livelock.c , 22 , " short variable name [naming|P3] Length of variable name `y` is 1, which is shorter than the threshold of 3"
livelock.c , 38 , " useless parentheses [redundant|P3]"
livelock.c , 55 , " useless parentheses [redundant|P3]"
livelock.c , 32 , " long line [size|P3] Line with 119 characters exceeds limit of 100"
ptr_subtraction.c , 32 , " short variable name [naming|P3] Length of variable name `x` is 1, which is shorter than the threshold of 3"
ptr_subtraction.c , 22 , " long line [size|P3] Line with 103 characters exceeds limit of 100"
ptr_subtraction.c , 35 , " long line [size|P3] Line with 103 characters exceeds limit of 100"
not_return.c , 94 , " goto statement [basic|P3]"
underrun_st.c , 52 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
underrun_st.c , 65 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
underrun_st.c , 77 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
underrun_st.c , 90 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
underrun_st.c , 104 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
underrun_st.c , 105 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
underrun_st.c , 121 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
underrun_st.c , 135 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
underrun_st.c , 136 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
underrun_st.c , 152 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
underrun_st.c , 167 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
underrun_st.c , 169 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
underrun_st.c , 185 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
underrun_st.c , 200 , " high npath complexity [size|P2] NPath Complexity Number 1594323 exceeds limit of 200"
underrun_st.c , 200 , " long method [size|P3] Method with 66 lines exceeds limit of 50"
underrun_st.c , 118 , " long variable name [naming|P3] Length of variable name `underrun_st_009_gbl_buf` is 23, which is longer than the threshold of 20"
underrun_st.c , 132 , " long variable name [naming|P3] Length of variable name `underrun_st_010_gbl_buf` is 23, which is longer than the threshold of 20"
underrun_st.c , 149 , " long variable name [naming|P3] Length of variable name `underrun_st_011_gbl_buf` is 23, which is longer than the threshold of 20"
underrun_st.c , 164 , " long variable name [naming|P3] Length of variable name `underrun_st_012_gbl_buf` is 23, which is longer than the threshold of 20"
underrun_st.c , 182 , " long variable name [naming|P3] Length of variable name `underrun_st_013_gbl_buf` is 23, which is longer than the threshold of 20"
underrun_st.c , 200 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 27 exceeds limit of 10"
sign_conv.c , 21 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
sign_conv.c , 33 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
sign_conv.c , 45 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
sign_conv.c , 57 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
sign_conv.c , 69 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
sign_conv.c , 81 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
sign_conv.c , 93 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
sign_conv.c , 105 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
sign_conv.c , 122 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
sign_conv.c , 138 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
sign_conv.c , 160 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
sign_conv.c , 177 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
sign_conv.c , 189 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
sign_conv.c , 215 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
sign_conv.c , 242 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
sign_conv.c , 243 , " short variable name [naming|P3] Length of variable name `a1` is 2, which is shorter than the threshold of 3"
sign_conv.c , 256 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
sign_conv.c , 257 , " short variable name [naming|P3] Length of variable name `a1` is 2, which is shorter than the threshold of 3"
sign_conv.c , 258 , " short variable name [naming|P3] Length of variable name `a2` is 2, which is shorter than the threshold of 3"
sign_conv.c , 271 , " high ncss method [size|P2] Method of 39 non-commenting source statements exceeds limit of 30"
sign_conv.c , 124 , " long line [size|P3] Line with 102 characters exceeds limit of 100"
sign_conv.c , 140 , " long line [size|P3] Line with 102 characters exceeds limit of 100"
sign_conv.c , 179 , " long line [size|P3] Line with 108 characters exceeds limit of 100"
sign_conv.c , 191 , " long line [size|P3] Line with 108 characters exceeds limit of 100"
sign_conv.c , 207 , " long line [size|P3] Line with 139 characters exceeds limit of 100"
sign_conv.c , 217 , " long line [size|P3] Line with 116 characters exceeds limit of 100"
sign_conv.c , 233 , " long line [size|P3] Line with 139 characters exceeds limit of 100"
sign_conv.c , 271 , " high npath complexity [size|P2] NPath Complexity Number 1162261467 exceeds limit of 200"
sign_conv.c , 271 , " long method [size|P3] Method with 96 lines exceeds limit of 50"
sign_conv.c , 199 , " long variable name [naming|P3] Length of variable name `sign_conv_015_gbl_ret` is 21, which is longer than the threshold of 20"
sign_conv.c , 214 , " long variable name [naming|P3] Length of variable name `sign_conv_016_gbl_ret` is 21, which is longer than the threshold of 20"
sign_conv.c , 229 , " long variable name [naming|P3] Length of variable name `sign_conv_017_gbl_buf` is 21, which is longer than the threshold of 20"
sign_conv.c , 230 , " long variable name [naming|P3] Length of variable name `sign_conv_017_gbl_ret` is 21, which is longer than the threshold of 20"
sign_conv.c , 271 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 39 exceeds limit of 10"
buffer_overrun_dynamic.c , 22 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 55 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 89 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 107 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 125 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 143 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 143 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 171 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 171 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 215 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 381 , " short variable name [naming|P3] Length of variable name `p1` is 2, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 382 , " short variable name [naming|P3] Length of variable name `p2` is 2, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 399 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 415 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 416 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 457 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 476 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 492 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 509 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 526 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 546 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 546 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 572 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 574 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 602 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_overrun_dynamic.c , 617 , " high ncss method [size|P2] Method of 65 non-commenting source statements exceeds limit of 30"
buffer_overrun_dynamic.c , 215 , " long line [size|P3] Line with 125 characters exceeds limit of 100"
buffer_overrun_dynamic.c , 263 , " long line [size|P3] Line with 101 characters exceeds limit of 100"
buffer_overrun_dynamic.c , 298 , " long line [size|P3] Line with 119 characters exceeds limit of 100"
buffer_overrun_dynamic.c , 607 , " long line [size|P3] Line with 130 characters exceeds limit of 100"
buffer_overrun_dynamic.c , 617 , " long method [size|P3] Method with 161 lines exceeds limit of 50"
buffer_overrun_dynamic.c , 617 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 65 exceeds limit of 10"
uninit_pointer.c , 187 , " constant conditional operator [basic|P2]"
uninit_pointer.c , 385 , " constant conditional operator [basic|P2]"
uninit_pointer.c , 406 , " constant conditional operator [basic|P2]"
uninit_pointer.c , 62 , " unused method parameter [unused|P3] The parameter 'p' is unused."
uninit_pointer.c , 27 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 28 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 39 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 40 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 50 , " short variable name [naming|P3] Length of variable name `pp` is 2, which is shorter than the threshold of 3"
uninit_pointer.c , 51 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 52 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 62 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 69 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 70 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 102 , " short variable name [naming|P3] Length of variable name `pp` is 2, which is shorter than the threshold of 3"
uninit_pointer.c , 109 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 110 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 127 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 127 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 149 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 156 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 214 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 216 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 247 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 265 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 265 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 296 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 331 , " short variable name [naming|P3] Length of variable name `r` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 377 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 392 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 393 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
uninit_pointer.c , 419 , " high ncss method [size|P2] Method of 33 non-commenting source statements exceeds limit of 30"
uninit_pointer.c , 225 , " avoid branching statement as last in loop [convention|P2]"
uninit_pointer.c , 233 , " avoid branching statement as last in loop [convention|P2]"
uninit_pointer.c , 71 , " long line [size|P3] Line with 105 characters exceeds limit of 100"
uninit_pointer.c , 95 , " long line [size|P3] Line with 108 characters exceeds limit of 100"
uninit_pointer.c , 159 , " long line [size|P3] Line with 106 characters exceeds limit of 100"
uninit_pointer.c , 277 , " long line [size|P3] Line with 102 characters exceeds limit of 100"
uninit_pointer.c , 288 , " long line [size|P3] Line with 128 characters exceeds limit of 100"
uninit_pointer.c , 358 , " long line [size|P3] Line with 110 characters exceeds limit of 100"
uninit_pointer.c , 406 , " long line [size|P3] Line with 127 characters exceeds limit of 100"
uninit_pointer.c , 419 , " high npath complexity [size|P2] NPath Complexity Number 43046721 exceeds limit of 200"
uninit_pointer.c , 419 , " long method [size|P3] Method with 81 lines exceeds limit of 50"
uninit_pointer.c , 20 , " long variable name [naming|P3] Length of variable name `uninit_pointer_016_gbl_doubleptr` is 32, which is longer than the threshold of 20"
uninit_pointer.c , 299 , " too few branches in switch statement [convention|P3]"
uninit_pointer.c , 419 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 33 exceeds limit of 10"
uninit_pointer.c , 27 , " unused local variable [unused|P3] The local variable 'a' is unused."
uninit_pointer.c , 39 , " unused local variable [unused|P3] The local variable 'a' is unused."
uninit_pointer.c , 52 , " unused local variable [unused|P3] The local variable 'a' is unused."
uninit_pointer.c , 69 , " unused local variable [unused|P3] The local variable 'a' is unused."
