File, Line, Error
bit_shift.c , 222 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 223 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 224 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 225 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 226 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 226 ,   Lines should be <= 80 characters long  [whitespace/line_length] [2]
bit_shift.c , 234 ,   Extra space before ( in function call  [whitespace/parens] [4]
bit_shift.c , 235 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 236 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 237 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 237 ,   Lines should be <= 80 characters long  [whitespace/line_length] [2]
bit_shift.c , 246 ,   Extra space before ( in function call  [whitespace/parens] [4]
bit_shift.c , 247 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 248 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 249 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 249 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 249 ,   Missing space before {  [whitespace/braces] [5]
bit_shift.c , 250 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 251 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 253 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 254 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 254 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 254 ,   Missing space before {  [whitespace/braces] [5]
bit_shift.c , 255 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 256 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 258 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 259 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 259 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 259 ,   Missing space before {  [whitespace/braces] [5]
bit_shift.c , 260 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 261 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 263 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 264 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 264 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 264 ,   Missing space before {  [whitespace/braces] [5]
bit_shift.c , 265 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 266 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 268 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 269 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 269 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 269 ,   Missing space before {  [whitespace/braces] [5]
bit_shift.c , 270 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 271 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 273 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 274 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 274 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 274 ,   Missing space before {  [whitespace/braces] [5]
bit_shift.c , 275 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 276 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 278 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 279 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 279 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 279 ,   Missing space before {  [whitespace/braces] [5]
bit_shift.c , 280 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 281 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 283 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 284 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 284 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 284 ,   Missing space before {  [whitespace/braces] [5]
bit_shift.c , 285 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 286 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 288 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 289 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 289 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 289 ,   Missing space before {  [whitespace/braces] [5]
bit_shift.c , 290 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 291 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 293 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 294 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 294 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 294 ,   Missing space before {  [whitespace/braces] [5]
bit_shift.c , 295 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 296 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 298 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 299 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 299 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 299 ,   Missing space before {  [whitespace/braces] [5]
bit_shift.c , 300 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 301 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 303 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 304 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 304 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 304 ,   Missing space before {  [whitespace/braces] [5]
bit_shift.c , 305 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 306 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 308 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 309 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 309 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 309 ,   Missing space before {  [whitespace/braces] [5]
bit_shift.c , 310 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 311 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 313 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 314 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 314 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 314 ,   Missing space before {  [whitespace/braces] [5]
bit_shift.c , 315 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 316 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 318 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 319 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 319 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 319 ,   Missing space before {  [whitespace/braces] [5]
bit_shift.c , 320 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 321 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 323 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 324 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 324 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 324 ,   Missing space before {  [whitespace/braces] [5]
bit_shift.c , 325 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 326 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 328 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 329 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 329 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
bit_shift.c , 329 ,   Missing space before {  [whitespace/braces] [5]
bit_shift.c , 330 ,   Tab found; better to use spaces  [whitespace/tab] [1]
bit_shift.c , 331 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 0 ,   No copyright message found.  You should have a line
invalid_memory_access.c , 24 ,   Missing spaces around =  [whitespace/operators] [4]
invalid_memory_access.c , 29 ,   Extra space before ( in function call  [whitespace/parens] [4]
invalid_memory_access.c , 30 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
invalid_memory_access.c , 31 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 32 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 32 ,   Missing spaces around =  [whitespace/operators] [4]
invalid_memory_access.c , 34 ,   Using C-style cast.  Use reinterpret_cast<int*>(...) instead  [readability/casting] [4]
invalid_memory_access.c , 36 ,   Missing spaces around !=  [whitespace/operators] [3]
invalid_memory_access.c , 36 ,   Missing space before ( in if(  [whitespace/parens] [5]
invalid_memory_access.c , 37 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
invalid_memory_access.c , 38 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 39 ,   Missing space before ( in if(  [whitespace/parens] [5]
invalid_memory_access.c , 40 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
invalid_memory_access.c , 41 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 41 ,   Lines should be <= 80 characters long  [whitespace/line_length] [2]
invalid_memory_access.c , 42 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 42 ,   Missing space after ,  [whitespace/comma] [3]
invalid_memory_access.c , 44 ,   Missing space before ( in if(  [whitespace/parens] [5]
invalid_memory_access.c , 45 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
invalid_memory_access.c , 46 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 47 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 58 ,   Extra space before ( in function call  [whitespace/parens] [4]
invalid_memory_access.c , 59 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
invalid_memory_access.c , 60 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 60 ,   Missing space after ,  [whitespace/comma] [3]
invalid_memory_access.c , 61 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 61 ,   Missing spaces around =  [whitespace/operators] [4]
invalid_memory_access.c , 63 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 63 ,   Missing spaces around =  [whitespace/operators] [4]
invalid_memory_access.c , 63 ,   Using C-style cast.  Use reinterpret_cast<double*>(...) instead  [readability/casting] [4]
invalid_memory_access.c , 65 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 65 ,   Using C-style cast.  Use reinterpret_cast<double*>(...) instead  [readability/casting] [4]
invalid_memory_access.c , 67 ,   Missing spaces around !=  [whitespace/operators] [3]
invalid_memory_access.c , 68 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 70 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 70 ,   Extra space before last semicolon. If this should be an empty statement, use {} instead.  [whitespace/semicolon] [5]
invalid_memory_access.c , 72 ,   Missing spaces around !=  [whitespace/operators] [3]
invalid_memory_access.c , 72 ,   Missing space before ( in if(  [whitespace/parens] [5]
invalid_memory_access.c , 73 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 73 ,   Lines should be <= 80 characters long  [whitespace/line_length] [2]
invalid_memory_access.c , 75 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 77 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 77 ,   Missing space after ,  [whitespace/comma] [3]
invalid_memory_access.c , 79 ,   Missing spaces around !=  [whitespace/operators] [3]
invalid_memory_access.c , 79 ,   Missing space before ( in if(  [whitespace/parens] [5]
invalid_memory_access.c , 80 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
invalid_memory_access.c , 81 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 82 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 84 ,   An else should appear on the same line as the preceding }  [whitespace/newline] [4]
invalid_memory_access.c , 85 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
invalid_memory_access.c , 86 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 87 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 96 ,   Extra space before ( in function call  [whitespace/parens] [4]
invalid_memory_access.c , 97 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
invalid_memory_access.c , 98 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 98 ,   Missing spaces around =  [whitespace/operators] [4]
invalid_memory_access.c , 99 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 99 ,   Missing space after ,  [whitespace/comma] [3]
invalid_memory_access.c , 100 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 100 ,   Missing spaces around >  [whitespace/operators] [3]
invalid_memory_access.c , 101 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 101 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
invalid_memory_access.c , 101 ,   Missing space before {  [whitespace/braces] [5]
invalid_memory_access.c , 102 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 102 ,   Using C-style cast.  Use reinterpret_cast<char *>(...) instead  [readability/casting] [4]
invalid_memory_access.c , 103 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 103 ,   Missing spaces around !=  [whitespace/operators] [3]
invalid_memory_access.c , 104 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 104 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
invalid_memory_access.c , 104 ,   Missing space before {  [whitespace/braces] [5]
invalid_memory_access.c , 105 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 105 ,   Missing space after ,  [whitespace/comma] [3]
invalid_memory_access.c , 105 ,   Almost always, snprintf is better than strcpy  [runtime/printf] [4]
invalid_memory_access.c , 106 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 107 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 108 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 108 ,   Lines should be <= 80 characters long  [whitespace/line_length] [2]
invalid_memory_access.c , 109 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 110 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 111 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 111 ,   Missing spaces around >=  [whitespace/operators] [3]
invalid_memory_access.c , 111 ,   Missing space before ( in if(  [whitespace/parens] [5]
invalid_memory_access.c , 112 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 113 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 122 ,   Extra space before ( in function call  [whitespace/parens] [4]
invalid_memory_access.c , 123 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
invalid_memory_access.c , 125 ,   Missing space before ( in if(  [whitespace/parens] [5]
invalid_memory_access.c , 126 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
invalid_memory_access.c , 127 ,   Using C-style cast.  Use reinterpret_cast<char *>(...) instead  [readability/casting] [4]
invalid_memory_access.c , 128 ,   Missing space before ( in if(  [whitespace/parens] [5]
invalid_memory_access.c , 129 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
invalid_memory_access.c , 130 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 131 ,   Lines should be <= 80 characters long  [whitespace/line_length] [2]
invalid_memory_access.c , 142 ,   Extra space before ( in function call  [whitespace/parens] [4]
invalid_memory_access.c , 143 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
invalid_memory_access.c , 144 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 144 ,   Extra space before last semicolon. If this should be an empty statement, use {} instead.  [whitespace/semicolon] [5]
invalid_memory_access.c , 146 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 147 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 147 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
invalid_memory_access.c , 147 ,   Missing space before {  [whitespace/braces] [5]
invalid_memory_access.c , 148 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 148 ,   Should have a space between // and comment  [whitespace/comments] [4]
invalid_memory_access.c , 149 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 150 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 151 ,   An else should appear on the same line as the preceding }  [whitespace/newline] [4]
invalid_memory_access.c , 152 ,   { should almost always be at the end of the previous line  [whitespace/braces] [4]
invalid_memory_access.c , 153 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 153 ,   Missing space after ,  [whitespace/comma] [3]
invalid_memory_access.c , 153 ,   Using C-style cast.  Use reinterpret_cast<int *>(...) instead  [readability/casting] [4]
invalid_memory_access.c , 154 ,   Tab found; better to use spaces  [whitespace/tab] [1]
invalid_memory_access.c , 154 ,   Missing spaces around !=  [whitespace/operators] [3]
